n,design,family,effectX1,effectX2,effectX1X2,parX1,parX2,parX1X2,rnkX1,rnkX2,rnkX1X2,artX1,artX2,artX1X2,intX1,intX2,intX1X2,grtX1,grtX2,grtX1X2
20,2x4,norm,-3.7729,2.1022,0,2.6922,1.0059,0.1704,2.8054,0.9885,0.1524,2.6283,0.9719,0.1361,2.3547,0.9775,0.204,2.6922,1.0059,0.1704
20,2x4,norm,0.5517,2.7405,0,0.5525,1.5946,0.1865,0.573,1.6234,0.2165,0.5696,1.6483,0.1767,0.5631,1.4464,0.1501,0.5525,1.5946,0.1865
20,2x4,norm,-1.8909,-1.0679,0,1.0713,0.7939,0.1896,1.0576,0.7615,0.1521,1.1064,0.7736,0.1779,1.0683,0.8028,0.1984,1.0713,0.7939,0.1896
20,2x4,norm,3.0575,-2.1274,0,1.946,1.0207,0.2414,2.1325,0.9686,0.2278,2.0971,1.0196,0.2236,1.859,1.0162,0.2561,1.946,1.0207,0.2414
20,2x4,norm,-3.8596,2.6646,0,3.9736,1.1366,0.1995,4.0492,1.0951,0.1837,3.3287,1.1269,0.2356,3.4143,1.153,0.2964,3.9736,1.1366,0.1995
20,2x4,norm,2.7462,1.1219,0,2.8936,0.6094,0.1503,2.999,0.5922,0.1366,2.9909,0.5732,0.136,2.4751,0.5704,0.1602,2.8936,0.6094,0.1503
20,2x4,norm,1.9261,-1.9857,0,1.5011,0.8224,0.0252,1.5476,0.8397,0.0671,1.7428,0.8321,0.0304,1.4664,0.806,0.0093,1.5011,0.8224,0.0252
20,2x4,norm,1.2148,-2.131,0,1.6854,1.2858,0.1662,1.5537,1.3176,0.1839,1.7615,1.3676,0.1739,1.6829,1.1919,0.1013,1.6854,1.2858,0.1662
20,2x4,norm,-0.7492,2.7401,0,1.1549,1.3509,0.2095,1.0844,1.2674,0.2126,1.2089,1.2559,0.2296,1.1661,1.3002,0.2238,1.1549,1.3509,0.2095
20,2x4,norm,-1.8511,3.9386,0,1.8301,1.9322,0.2611,1.9351,2.001,0.3064,1.9399,2.0609,0.2479,1.7096,1.7841,0.2307,1.8301,1.9322,0.2611
20,2x4,norm,0.5343,-1.8452,0,0.4373,0.979,0.1652,0.4612,0.8689,0.131,0.4864,0.89,0.1326,0.4295,0.8797,0.1537,0.4373,0.979,0.1652
20,2x4,norm,-1.1719,2.6991,0,1.5507,1.3027,0.2452,1.4581,1.2177,0.1499,1.5534,1.2906,0.2277,1.5374,1.2119,0.1608,1.5507,1.3027,0.2452
20,2x4,norm,3.148,1.5475,0,2.5024,0.855,0.1666,2.6407,0.8261,0.1279,2.5808,0.8377,0.1535,2.2503,0.7939,0.14,2.5024,0.855,0.1666
20,2x4,norm,-3.8577,-2.1227,0,5.3327,0.6254,0.1336,4.8029,0.6365,0.1053,4.1525,0.6547,0.1492,3.7194,0.6304,0.1177,5.3327,0.6254,0.1336
20,4x3,lnorm,2.2333,-3.2136,0,0.5102,0.6832,0.5619,0.7427,1.2372,0.2015,0.7546,1.0108,0.7323,0.7691,1.1783,0.1539,0.7792,1.234,0.1619
20,4x3,lnorm,-2.2755,3.9691,0,0.3828,0.6359,0.4901,0.805,1.7459,0.2511,0.824,1.0853,0.9149,0.7798,1.5022,0.1168,0.8305,1.9505,0.1084
20,4x3,lnorm,0.093,-1.1477,0,0.1237,0.2217,0.1343,0.1138,0.4135,0.0859,0.2619,0.4081,0.2073,0.1099,0.4155,0.0941,0.1074,0.4168,0.0956
20,4x3,lnorm,-0.1248,0.8238,0,0.0582,0.2652,0.1589,0.0618,0.335,0.2155,0.0447,0.3229,0.2366,0.0483,0.331,0.1883,0.0546,0.3252,0.1825
20,4x3,lnorm,-1.7619,3.1604,0,0.4071,0.5588,0.3913,0.6967,1.3212,0.1091,0.5507,0.9245,0.4282,0.7442,1.2994,0.1794,0.7659,1.3872,0.1929
20,4x3,lnorm,3.42,2.6618,0,0.4566,0.3851,0.5004,1.3653,1.3241,0.1901,0.9379,1.1243,1.1572,1.3128,1.249,0.0572,1.4159,1.3258,0.097
20,4x3,lnorm,-3.9336,3.0274,0,0.4696,0.379,0.5201,1.7151,1.1824,0.1903,1.0122,1.0269,0.9916,1.6172,1.1862,0.1181,1.7238,1.2406,0.1005
20,4x3,lnorm,-1.5202,1.699,0,0.3055,0.3063,0.2159,0.7084,0.7428,0.2319,0.5842,0.6944,0.3316,0.6996,0.7141,0.1884,0.6945,0.7209,0.1771
20,4x3,lnorm,-0.5972,-1.038,0,0.2231,0.3357,0.1145,0.2342,0.4553,0.1373,0.267,0.4484,0.1343,0.2344,0.4646,0.1283,0.2361,0.4745,0.1473
20,4x3,lnorm,3.7967,-0.7559,0,0.5899,0.306,0.2891,1.5305,0.4395,0.2634,1.064,0.5123,0.5071,1.4657,0.4822,0.2441,1.6375,0.4907,0.2477
20,4x3,lnorm,0.8694,2.2297,0,0.3426,0.4827,0.2603,0.4906,1.112,0.2165,0.4656,0.9344,0.4125,0.4905,1.0393,0.1916,0.4925,1.1264,0.204
20,4x3,lnorm,3.0294,1.6694,0,0.4789,0.2907,0.3552,1.2434,0.7678,0.15,0.9099,0.7227,0.6548,1.2056,0.7508,0.0911,1.2223,0.749,0.0735
20,4x3,lnorm,2.0555,1.8442,0,0.4502,0.3472,0.4717,0.8012,0.6293,0.1621,0.7244,0.8687,0.7575,0.8278,0.6664,0.1866,0.8508,0.6792,0.2056
20,4x3,lnorm,1.3435,-2.111,0,0.2095,0.5018,0.255,0.5066,1.0271,0.1385,0.6152,0.8601,0.5471,0.5532,1.0107,0.1324,0.5438,1.0301,0.145
20,4x3,lnorm,1.6565,1.5543,0,0.2074,0.383,0.1861,0.7745,0.6684,0.2065,0.5975,0.511,0.3453,0.7118,0.654,0.2309,0.7102,0.6561,0.2281
20,4x3,lnorm,0.125,3.5513,0,0.1555,0.5106,0.1219,0.1099,1.4292,0.156,0.1949,1.0301,0.2406,0.1071,1.2732,0.1693,0.1004,1.7629,0.179
20,4x3,lnorm,0.879,-0.3835,0,0.3938,0.2018,0.1726,0.5306,0.1998,0.1638,0.5102,0.26,0.1964,0.5438,0.2222,0.162,0.5473,0.2216,0.1598
20,4x3,lnorm,0.9802,-0.8271,0,0.308,0.1975,0.2123,0.4529,0.4121,0.1251,0.481,0.4484,0.2742,0.4717,0.4426,0.1301,0.4681,0.4528,0.1282
20,4x3,lnorm,-2.4772,-0.3437,0,0.5291,0.1961,0.2253,0.9441,0.1772,0.0972,0.8331,0.2633,0.2599,0.9102,0.2085,0.1114,0.9511,0.2007,0.1088
20,4x3,lnorm,-3.4619,-1.7501,0,0.5993,0.2918,0.3292,1.3657,0.862,0.3208,0.744,0.8044,0.6051,1.3448,0.8698,0.2313,1.3582,0.8898,0.2228
20,4x3,lnorm,3.6993,1.2028,0,0.3958,0.2727,0.3002,1.6997,0.4502,0.1634,0.9357,0.4768,0.6271,1.4539,0.4583,0.1925,1.5922,0.4743,0.1895
20,4x3,lnorm,2.5402,-2.623,0,0.6087,0.6261,0.6637,1.269,1.1395,0.1773,0.9938,0.9423,0.9874,1.226,1.1532,0.1775,1.2743,1.1845,0.223
20,4x3,lnorm,2.7993,-0.3725,0,0.3677,0.0957,0.177,1.2923,0.1564,0.0954,1.002,0.2912,0.2708,1.1935,0.1446,0.0958,1.2196,0.1494,0.0957
20,4x3,lnorm,0.5325,-1.077,0,0.2211,0.3497,0.2446,0.2717,0.4809,0.2184,0.3197,0.4964,0.3092,0.2869,0.4933,0.2163,0.2893,0.4963,0.2119
20,4x3,lnorm,2.6596,0.4179,0,0.5297,0.1568,0.1017,0.9529,0.3249,0.1846,0.8247,0.2819,0.163,0.9731,0.3391,0.2171,1.0044,0.3523,0.2435
20,4x3,lnorm,-1.7629,2.9469,0,0.2367,0.4394,0.1954,0.5523,1.2881,0.169,0.4564,0.8358,0.3108,0.5657,1.2099,0.1717,0.588,1.3191,0.1863
20,4x3,lnorm,1.1809,1.8479,0,0.2857,0.4219,0.1827,0.35,0.6475,0.1498,0.3886,0.6477,0.4087,0.397,0.6682,0.1934,0.3957,0.6659,0.1916
20,4x3,lnorm,-0.2874,-0.8538,0,0.2497,0.3702,0.1874,0.2331,0.4969,0.1589,0.2646,0.5331,0.2234,0.2449,0.5101,0.1704,0.2414,0.5129,0.1607
20,4x3,lnorm,0.9284,-1.7666,0,0.2453,0.5096,0.2861,0.3828,0.8411,0.2447,0.5016,0.7728,0.4463,0.3927,0.8247,0.2524,0.3895,0.8415,0.2443
20,4x3,lnorm,3.8113,1.8784,0,0.6327,0.4596,0.4956,2.0401,0.9768,0.1869,1.1224,0.8128,0.8922,1.7048,0.9329,0.2044,1.9637,0.9672,0.1985
20,4x3,lnorm,-0.8524,1.7513,0,0.119,0.4293,0.2075,0.2839,0.9893,0.199,0.2618,0.8415,0.2754,0.2895,0.9662,0.2077,0.291,0.9821,0.2013
20,4x3,lnorm,-2.0287,1.8345,0,0.5566,0.4376,0.3377,0.9014,0.9125,0.2699,0.6981,0.7535,0.4151,0.8539,0.8386,0.1774,0.9051,0.8765,0.1727
20,4x3,lnorm,-0.1481,-2.1854,0,0.0677,0.6481,0.0873,0.0486,1.0331,0.1046,0.2043,0.9094,0.2391,0.0433,0.9704,0.1153,0.0474,0.9932,0.1217
20,4x3,lnorm,-2.2698,3.943,0,0.2463,0.3465,0.2882,0.9926,1.9044,0.2601,0.8782,1.0071,0.8126,0.9606,1.6445,0.1267,1.0084,1.7566,0.1567
20,4x3,lnorm,0.3623,3.9627,0,0.1718,0.4152,0.2413,0.191,1.5678,0.2056,0.2297,0.9508,0.263,0.1656,1.3425,0.206,0.1789,1.7889,0.202
20,4x3,lnorm,-3.3447,-1.6648,0,0.4248,0.4633,0.3254,1.4278,0.868,0.1946,0.8657,0.5424,0.5127,1.389,0.8853,0.0944,1.4581,0.9028,0.147
20,4x3,lnorm,-2.1712,-3.7909,0,0.4803,0.7598,0.6564,0.9367,1.7402,0.3002,0.8926,1.0003,0.9328,0.9563,1.6099,0.3493,0.9852,1.7099,0.3367
20,4x3,lnorm,-2.5655,-3.001,0,0.4339,0.4803,0.3731,0.8139,1.2184,0.1073,0.7525,1.0231,0.5547,0.8531,1.2023,0.1017,0.8793,1.2716,0.1232
20,4x3,lnorm,2.3919,-0.0447,0,0.6709,0.0427,0.0312,0.9655,0.0681,0.268,0.9285,0.1347,0.2986,0.9803,0.0647,0.2794,1.0441,0.0729,0.256
20,4x3,lnorm,-3.8357,2.7594,0,0.4169,0.4324,0.401,1.8548,1.3743,0.2245,1.0064,0.7432,0.8203,1.7173,1.3554,0.185,1.9115,1.4988,0.2478
20,4x3,lnorm,0.343,0.1239,0,0.1877,0.0314,0.1758,0.2263,0.0262,0.2063,0.2235,0.0534,0.2126,0.2514,0.0167,0.1963,0.2435,0.017,0.1992
20,4x3,lnorm,0.9026,2.8946,0,0.3501,0.5813,0.2804,0.4853,1.1874,0.2186,0.5652,0.9963,0.4519,0.4883,1.1081,0.204,0.4787,1.1348,0.202
20,4x3,lnorm,3.213,0.6856,0,0.3461,0.1339,0.2178,1.3556,0.2002,0.1375,0.9816,0.5513,0.328,1.3862,0.2023,0.1413,1.3984,0.2281,0.1386
20,4x3,lnorm,-1.4661,-0.5253,0,0.6239,0.1758,0.2243,0.5539,0.1775,0.2878,0.5695,0.361,0.3301,0.5931,0.1933,0.2651,0.6048,0.1992,0.2608
20,4x3,lnorm,3.9428,1.5788,0,0.4729,0.2271,0.2846,1.4699,0.5984,0.1468,0.7982,0.5604,0.4488,1.352,0.5874,0.1095,1.4251,0.5922,0.1019
20,4x3,lnorm,-2.4342,3.0157,0,0.4812,0.3835,0.3275,0.9122,1.5402,0.2434,0.5958,0.8844,0.579,0.8781,1.3704,0.1464,0.9257,1.5375,0.1641
20,4x3,lnorm,-0.2355,-1.9195,0,0.0868,0.4326,0.083,0.0872,0.7888,0.169,0.1452,0.7565,0.1833,0.0965,0.7691,0.135,0.0956,0.7777,0.1396
20,4x3,lnorm,3.0967,1.8673,0,0.4889,0.2979,0.2627,1.1098,0.866,0.2627,0.607,0.8392,0.5409,1.0823,0.8083,0.1964,1.0837,0.8095,0.1966
20,4x3,lnorm,1.3879,-0.334,0,0.3171,0.1951,0.1484,0.5301,0.1843,0.2349,0.4875,0.2288,0.2105,0.542,0.2194,0.2042,0.5327,0.2283,0.2006
20,4x3,lnorm,-0.0288,-0.3959,0,0.0607,0.0654,0.1456,0.0776,0.1158,0.0926,0.0744,0.0873,0.0896,0.0803,0.1319,0.0912,0.0796,0.1186,0.0874
20,4x3,lnorm,0.7006,-1.4983,0,0.2333,0.5426,0.2867,0.2494,0.7665,0.1562,0.392,0.725,0.3294,0.2534,0.7565,0.1691,0.2522,0.7493,0.1641
20,4x3,lnorm,0.0037,-2.3191,0,0.0438,0.5108,0.107,0.0287,1.2031,0.1211,0.1413,1.024,0.1725,0.0442,1.0895,0.1077,0.0242,1.2101,0.1182
20,4x3,lnorm,3.5625,1.5531,0,0.5231,0.3225,0.3246,1.7926,0.736,0.1677,0.8422,0.5818,0.5537,1.5459,0.7493,0.2016,1.68,0.7494,0.2087
20,4x3,lnorm,-0.2244,-3.7365,0,0.1095,0.4423,0.1036,0.0848,1.4034,0.1092,0.1301,1.0764,0.1825,0.0936,1.2272,0.1117,0.0906,1.5923,0.1052
20,4x3,lnorm,-1.4603,-2.837,0,0.3152,0.5918,0.2848,0.5338,1.1454,0.2025,0.6157,0.7934,0.5327,0.587,1.1433,0.2164,0.6042,1.1838,0.2297
20,4x3,lnorm,0.4152,2.0539,0,0.174,0.4406,0.2932,0.1378,0.9768,0.2042,0.3772,0.8531,0.383,0.1392,0.9432,0.2201,0.1456,0.9562,0.2163
20,4x3,lnorm,-3.0347,-0.2648,0,0.6158,0.0722,0.105,1.109,0.1017,0.1005,1.0023,0.0983,0.1125,1.0927,0.0868,0.0948,1.1544,0.0979,0.0935
20,4x3,lnorm,-3.2021,3.9522,0,0.3778,0.5274,0.5018,1.4031,1.7487,0.237,0.8578,0.6574,1.0484,1.2817,1.5526,0.1191,1.4788,1.7985,0.0969
20,4x3,lnorm,3.8083,-1.5582,0,0.7321,0.2475,0.3762,1.472,0.7514,0.2468,0.6915,0.881,0.7751,1.4708,0.8042,0.2319,1.6103,0.7725,0.1734
20,4x3,lnorm,0.5758,0.211,0,0.2248,0.13,0.208,0.2618,0.197,0.1988,0.2629,0.2349,0.217,0.2725,0.1936,0.1845,0.265,0.1939,0.1861
20,4x3,lnorm,0.5891,-3.6614,0,0.1522,0.7719,0.1611,0.2483,1.5111,0.1387,0.3831,1.3785,0.3369,0.2416,1.3328,0.1008,0.2436,1.4424,0.1153
20,4x3,lnorm,3.2028,-1.5433,0,0.5371,0.3615,0.3588,1.4747,0.7155,0.235,1.0233,0.6931,0.7241,1.3573,0.7146,0.1964,1.4362,0.7322,0.2241
20,4x3,lnorm,1.0056,-0.2982,0,0.2525,0.1319,0.1944,0.3352,0.1986,0.1417,0.3255,0.2143,0.2012,0.348,0.1985,0.1489,0.3445,0.1936,0.1498
20,4x3,lnorm,2.1149,-2.883,0,0.3991,0.2588,0.295,0.8018,1.414,0.2014,0.6268,0.8569,0.6333,0.8185,1.3038,0.1557,0.807,1.4308,0.143
20,4x3,lnorm,-0.7632,0.6329,0,0.3179,0.2536,0.245,0.3455,0.3005,0.1967,0.3779,0.3777,0.3218,0.3715,0.3156,0.1908,0.3769,0.3154,0.1941
20,4x3,lnorm,-0.4481,-3.73,0,0.1108,0.4932,0.1543,0.1567,1.5816,0.1942,0.5701,0.9777,0.4304,0.1728,1.3757,0.1724,0.1648,1.8237,0.1912
20,4x3,lnorm,2.3192,2.1949,0,0.4272,0.5173,0.3843,0.9225,1.0199,0.3184,0.8313,0.7281,0.6766,0.8942,0.9815,0.2378,0.9055,0.9969,0.24
20,4x3,lnorm,0.7441,2.4838,0,0.1504,0.5102,0.1854,0.3161,1.2926,0.1346,0.3219,1.0377,0.2478,0.3035,1.1745,0.1411,0.3083,1.2416,0.1324
20,4x3,lnorm,3.1623,3.438,0,0.466,0.3533,0.3534,1.3471,1.4056,0.2352,0.7759,0.7204,0.5893,1.2755,1.3342,0.1652,1.3642,1.4663,0.1797
20,4x3,lnorm,2.6739,-2.6661,0,0.2206,0.3351,0.2469,1.2316,1.4812,0.2556,0.8692,0.8771,0.7311,1.1411,1.3643,0.1896,1.1701,1.4297,0.1687
20,4x3,lnorm,1.645,2.3334,0,0.2598,0.397,0.264,0.5844,1.2063,0.2044,0.6016,0.924,0.492,0.6019,1.1694,0.1717,0.6067,1.212,0.1755
20,4x3,lnorm,-0.7947,-0.9312,0,0.2694,0.3148,0.153,0.3907,0.4597,0.0732,0.385,0.3913,0.1953,0.377,0.4617,0.1012,0.3807,0.4633,0.0999
20,4x3,lnorm,3.3982,-2.8769,0,0.4384,0.3725,0.3722,1.4541,1.1316,0.1926,0.8963,0.9077,0.8111,1.3744,1.1231,0.0692,1.3872,1.1414,0.1274
20,4x3,lnorm,2.7317,-0.3496,0,0.5261,0.0866,0.2953,1.2066,0.2006,0.2201,0.9872,0.2735,0.3255,1.1657,0.228,0.2558,1.1698,0.2293,0.2511
20,4x3,lnorm,1.8114,3.5631,0,0.3225,0.8968,0.3803,0.7548,1.5723,0.1837,0.7158,1.0193,0.6252,0.7537,1.4083,0.1173,0.7737,1.5943,0.1003
20,4x3,lnorm,-2.5447,1.9976,0,0.469,0.3998,0.5083,0.9873,1.0059,0.146,0.8739,0.9209,1.0401,1.004,1.0004,0.1241,1.0889,1.0863,0.1739
20,4x3,lnorm,-2.8287,3.6787,0,0.5128,0.5119,0.5122,1.1895,1.6021,0.2369,0.8907,1.0674,0.8695,1.1891,1.5402,0.1487,1.1995,1.6053,0.1595
20,4x3,lnorm,-3.3764,1.5489,0,0.4061,0.1767,0.2383,1.5807,0.5703,0.1889,0.8262,0.838,0.5326,1.4149,0.557,0.1484,1.5205,0.5639,0.1487
20,4x3,lnorm,-1.0487,2.6879,0,0.1799,0.568,0.2384,0.411,1.4477,0.2192,0.641,0.8543,0.5706,0.4131,1.3296,0.1966,0.3976,1.5253,0.1682
20,4x3,lnorm,2.0678,2.3769,0,0.3436,0.4431,0.2742,0.7302,1.0964,0.1648,0.7193,0.8626,0.536,0.72,1.0677,0.1475,0.7239,1.0688,0.1457
20,4x3,lnorm,3.1082,3.0611,0,0.6011,0.3987,0.5377,1.1454,1.4649,0.0897,0.8119,1.1448,0.9748,1.2346,1.4878,0.2075,1.2624,1.5911,0.1713
20,4x3,lnorm,2.266,-1.1425,0,0.618,0.2293,0.2069,0.8867,0.4568,0.1565,0.6982,0.4672,0.2919,0.8972,0.4395,0.1602,0.8941,0.4416,0.1594
20,4x3,lnorm,-2.1328,-3.3145,0,0.2014,0.3549,0.2445,0.9081,1.4498,0.2254,0.7966,0.9424,0.6434,0.8928,1.3414,0.1573,0.9106,1.3504,0.167
20,4x3,lnorm,0.4691,-3.2313,0,0.1495,0.7544,0.1874,0.2031,1.5039,0.1498,0.5367,1.2069,0.4465,0.2087,1.341,0.1069,0.2115,1.6544,0.1337
20,4x3,lnorm,-0.1271,-1.1165,0,0.129,0.3686,0.1053,0.1294,0.5854,0.2019,0.0777,0.5171,0.1279,0.136,0.5785,0.1805,0.1377,0.585,0.1855
20,4x3,lnorm,2.797,-2.1549,0,0.5251,0.6288,0.4595,1.3525,1.115,0.1715,0.9679,0.7389,0.8022,1.325,1.1074,0.153,1.3706,1.1316,0.1507
20,4x3,lnorm,3.6405,-2.0096,0,0.5909,0.293,0.2945,1.5531,0.8119,0.1995,1.1346,0.6986,0.7204,1.3624,0.7445,0.1479,1.5084,0.8,0.1498
20,4x3,lnorm,2.0403,-3.4384,0,0.2878,0.6395,0.3658,0.8591,1.643,0.1145,0.784,0.9692,0.7701,0.8924,1.5318,0.1129,0.9241,1.6641,0.1137
20,4x3,lnorm,3.2524,2.8179,0,0.2395,0.2719,0.3038,1.1825,1.4372,0.1854,0.882,0.9582,0.9242,1.1821,1.4158,0.1283,1.1953,1.481,0.1611
20,4x3,lnorm,-0.274,1.8673,0,0.1639,0.449,0.1197,0.2528,0.8605,0.1577,0.2847,0.8165,0.2328,0.2564,0.8485,0.1428,0.2579,0.8811,0.1466
20,4x3,lnorm,-2.9112,-0.6446,0,0.5799,0.1225,0.1167,1.2652,0.1913,0.1181,1.0442,0.2451,0.2249,1.2323,0.2072,0.1356,1.2781,0.2146,0.1296
20,4x3,lnorm,-3.7375,-2.9138,0,1.0083,0.8122,1.0331,1.5158,1.2984,0.3724,1.1162,1.1636,1.4647,1.4003,1.1986,0.2336,1.6135,1.3766,0.2409
20,4x3,lnorm,3.2981,3.0234,0,0.3316,0.3716,0.4066,1.3226,1.4699,0.2967,0.8181,0.9577,0.8427,1.2473,1.3678,0.1272,1.2902,1.4568,0.0842
20,4x3,lnorm,3.5782,-2.3593,0,0.5047,0.4788,0.4655,2.14,1.1234,0.2144,0.9712,0.7034,0.8741,1.8227,1.0961,0.2201,2.0497,1.162,0.2155
20,4x3,lnorm,-3.4929,3.2309,0,0.7753,0.5143,0.7321,1.2449,1.312,0.1665,0.8655,1.187,1.1163,1.3396,1.3778,0.2362,1.4316,1.4334,0.253
20,4x3,lnorm,-0.804,2.8404,0,0.1672,0.4412,0.1654,0.2787,1.2808,0.2456,0.5422,0.8971,0.436,0.2964,1.1906,0.1932,0.2914,1.2355,0.2136
20,4x3,lnorm,2.1244,-0.8711,0,0.4857,0.3317,0.3954,0.8324,0.4693,0.2329,0.7757,0.6857,0.5089,0.823,0.4872,0.2327,0.8323,0.4848,0.2348
20,4x3,lnorm,1.4482,1.7181,0,0.3914,0.4825,0.2268,0.5123,0.6933,0.1068,0.5336,0.5543,0.3096,0.5071,0.6783,0.0775,0.5123,0.6818,0.0841
20,4x3,lnorm,2.6741,-2.8204,0,0.7031,0.5042,0.5043,1.1119,1.3767,0.1824,0.8489,0.9846,0.7838,1.1601,1.366,0.1816,1.1448,1.4404,0.183
20,4x3,lnorm,-1.0986,-2.8072,0,0.209,0.7724,0.2126,0.3861,1.3715,0.2072,0.5386,1.0809,0.4208,0.3569,1.2324,0.1565,0.3805,1.329,0.1668
20,2x3,lnorm,3.5022,3.9807,0,0.4328,0.3772,0.3578,1.975,1.4535,0.1354,0.981,0.8353,0.7891,1.6861,1.3447,0.0368,2.0705,1.694,0.0396
20,2x3,lnorm,-3.5268,-3.5241,0,0.3893,0.4976,0.4748,1.9069,1.2437,0.1209,0.7809,0.5606,0.952,1.6145,1.1681,0.0251,1.9361,1.3936,0.0327
20,2x3,lnorm,0.9671,2.3567,0,0.2741,0.404,0.2607,0.5169,1.1026,0.1154,0.6396,0.7311,0.5189,0.5614,1.0863,0.1564,0.5647,1.074,0.163
20,2x3,lnorm,0.1769,1.1659,0,0.2302,0.3223,0.1879,0.1823,0.513,0.1465,0.3829,0.41,0.2775,0.1966,0.5202,0.146,0.201,0.518,0.1533
20,2x3,lnorm,0.0802,-0.0548,0,0.1757,0.0735,0.2093,0.2746,0.0528,0.1352,0.2105,0.1128,0.1703,0.2797,0.0552,0.1225,0.2595,0.058,0.1385
20,2x3,lnorm,2.6886,-2.3714,0,0.6352,0.4862,0.3888,1.2533,0.8848,0.1068,0.8987,0.6052,0.4858,1.1509,0.853,0.0292,1.2246,0.8841,0.0711
20,2x3,lnorm,-1.2878,-3.6664,0,0.3051,0.4213,0.3185,0.5652,1.5031,0.1492,0.6089,0.7795,0.5075,0.6006,1.368,0.1662,0.6217,1.6712,0.1649
20,2x3,lnorm,3.6515,-2.2588,0,0.6795,0.5624,0.5147,1.847,0.9018,0.0952,0.9693,0.6582,0.7235,1.5047,0.8256,0.0638,1.7696,0.8899,0.0874
20,2x3,lnorm,-1.0169,3.3407,0,0.2819,0.6176,0.3578,0.6476,1.4697,0.0627,0.7174,0.6507,0.6681,0.6442,1.3482,0.0376,0.6732,1.5039,0.1004
20,2x3,lnorm,-3.8324,0.3998,0,0.6157,0.17,0.166,1.6361,0.1704,0.0416,1.1056,0.2651,0.2814,1.3024,0.1757,0.0395,1.8113,0.1889,0.047
20,2x3,lnorm,3.0331,3.0184,0,0.4796,0.5405,0.4468,1.618,1.266,0.1414,0.7446,0.7326,0.6838,1.4234,1.2039,0.0193,1.4945,1.2581,0.0333
20,2x3,lnorm,-0.5577,3.4501,0,0.1617,0.3743,0.2137,0.2723,1.359,0.0409,0.5526,0.7197,0.4773,0.2908,1.2119,0.0798,0.3209,1.4354,0.101
20,2x3,lnorm,-2.2102,-0.7274,0,0.7811,0.4311,0.2761,1.3224,0.4521,0.0365,1.0043,0.5751,0.4988,1.1463,0.4706,0.0675,1.2742,0.4691,0.0425
20,2x3,lnorm,0.0575,-1.862,0,0.092,0.4583,0.1374,0.042,0.7355,0.0957,0.2024,0.6079,0.2447,0.0105,0.7329,0.1092,0.0027,0.7323,0.1153
20,2x3,lnorm,-1.2394,-0.8453,0,0.3857,0.2601,0.2421,0.5849,0.3379,0.1132,0.6588,0.3109,0.3199,0.5984,0.3681,0.0931,0.6007,0.3538,0.1084
20,2x3,lnorm,-2.526,0.6875,0,0.6399,0.1269,0.0785,1.4188,0.267,0.1931,1.2759,0.2131,0.1109,1.2053,0.2786,0.1725,1.3412,0.2739,0.1762
20,2x3,lnorm,-2.5815,1.5745,0,0.4865,0.3064,0.2834,1.2639,0.4662,0.1564,0.9796,0.4469,0.4836,1.1041,0.4438,0.1721,1.1684,0.4507,0.1651
20,2x3,lnorm,-1.1547,-1.4579,0,0.3077,0.3094,0.247,0.4427,0.4818,0.2032,0.4367,0.4399,0.2985,0.4465,0.5077,0.1598,0.4557,0.5087,0.1781
20,2x3,lnorm,2.1019,-2.1011,0,0.3094,0.3779,0.2549,0.997,0.859,0.217,0.6659,0.5458,0.4895,0.9576,0.8707,0.2507,0.9688,0.8985,0.2435
20,2x3,lnorm,-1.6909,1.6657,0,0.2797,0.2423,0.1652,0.7893,0.7744,0.0721,0.4865,0.4363,0.2514,0.7832,0.7504,0.0951,0.7899,0.7422,0.0888
20,2x3,lnorm,-1.4772,1.7017,0,0.2754,0.355,0.2307,0.5086,0.7644,0.133,0.6497,0.48,0.3933,0.5365,0.7413,0.0996,0.5485,0.7193,0.1009
20,2x3,lnorm,-1.7347,-3.1503,0,0.3406,0.6331,0.3666,0.9369,1.5123,0.3286,0.7243,0.8431,0.7345,0.8663,1.3214,0.2006,0.8927,1.407,0.1955
20,2x3,lnorm,-2.8533,3.0039,0,0.4147,0.4498,0.4129,1.4335,1.2524,0.103,0.877,0.8776,0.9615,1.3945,1.2821,0.1933,1.4758,1.366,0.1775
20,2x3,lnorm,0.2168,3.8382,0,0.03,0.4453,0.0385,0.0041,1.3577,0.0642,0.13,1.1253,0.1811,0.0216,1.2,0.0796,0.0076,1.5225,0.0264
20,2x3,lnorm,-2.4202,-3.4928,0,0.3629,0.4795,0.4102,1.1946,1.2209,0.1671,0.8568,0.6837,0.8617,1.135,1.1635,0.0376,1.2673,1.267,0.1442
20,2x3,lnorm,-1.9689,-1.1774,0,0.4077,0.2917,0.2696,1.1066,0.4815,0.1081,0.8233,0.5929,0.5621,1.0339,0.5158,0.0861,1.0513,0.5335,0.1401
20,2x3,lnorm,3.8868,0.4724,0,0.6704,0.0754,0.0708,1.7152,0.1429,0.1618,1.3521,0.2995,0.2908,1.3351,0.1371,0.1328,1.7504,0.1526,0.1578
20,2x3,lnorm,0.9832,-0.2428,0,0.3837,0.2151,0.1916,0.5925,0.0292,0.1144,0.5995,0.2074,0.2588,0.5997,0.0487,0.144,0.6006,0.0498,0.1481
20,2x3,lnorm,0.9127,0.7907,0,0.4162,0.2473,0.113,0.5243,0.3351,0.1582,0.4627,0.3152,0.1862,0.5344,0.3194,0.1492,0.531,0.3164,0.1446
