n,design,family,effectX1,effectX2,effectX1X2,parX1,parX2,parX1X2,rnkX1,rnkX2,rnkX1X2,artX1,artX2,artX1X2,intX1,intX2,intX1X2,grtX1,grtX2,grtX1X2
20,2x3,norm,3.2169,-1.1579,0,1.6556,0.6712,0.0672,1.7298,0.6822,0.0655,1.5873,0.7166,0.0733,1.4294,0.6603,0.0872,1.6556,0.6712,0.0672
20,2x3,norm,-2.0673,-7.9116,0,0.7869,2.8169,0.0984,0.751,2.8919,0.129,0.7842,2.6063,0.064,0.6668,2.1641,0.1533,0.7869,2.8169,0.0984
20,2x3,norm,-4.4935,-1.287,0,2.2199,0.6242,0.0886,2.004,0.6285,0.0571,1.7266,0.6344,0.1204,1.5135,0.5605,0.0443,2.2199,0.6242,0.0886
20,2x3,norm,-7.3939,-0.0196,0,3.9443,0.2204,0.1228,1.7835,0.2153,0.1168,1.7337,0.2252,0.1133,1.3866,0.2417,0.1409,3.9443,0.2204,0.1228
20,2x3,norm,-3.6916,-4.5549,0,1.7226,1.65,0.052,1.6559,1.5611,0.2223,1.6082,1.5707,0.0054,1.4783,1.4281,0.0341,1.7226,1.65,0.052
20,2x3,norm,7.5587,-3.6839,0,3.7945,1.4995,0.1094,3.2356,1.5762,0.0662,1.7351,1.6112,0.123,2.236,1.3314,0.1761,3.7945,1.4995,0.1094
20,2x3,norm,-5.7267,-2.9343,0,3.1972,1.3438,0.0568,2.9049,1.4058,0.0023,1.7336,1.4365,0.0775,2.0696,1.2085,0.135,3.1972,1.3438,0.0568
20,2x3,norm,-6.5827,-3.9272,0,3.1959,1.5577,0.0797,3.0302,1.4649,0.0986,1.7361,1.477,0.052,2.1137,1.2404,0.098,3.1959,1.5577,0.0797
20,2x3,norm,7.8681,1.5331,0,3.7365,0.8178,0.062,2.2321,0.8106,0.0567,1.7357,0.8,0.0459,1.7299,0.8121,0.1369,3.7365,0.8178,0.062
20,2x3,norm,0.3341,4.1422,0,0.2107,1.9265,0.0861,0.2252,1.4251,0.1183,0.211,1.3923,0.0843,0.2073,1.2356,0.1144,0.2107,1.9265,0.0861
20,2x3,norm,4.5415,-3.5754,0,2.1948,1.5249,0.0747,2.2132,1.4673,0.1448,1.7214,1.5482,0.0613,1.8136,1.3361,0.0622,2.1948,1.5249,0.0747
20,2x3,norm,3.7203,6.8747,0,1.7521,2.6114,0.2303,1.7065,2.6888,0.3722,1.6056,2.4597,0.1944,1.4904,2.2233,0.222,1.7521,2.6114,0.2303
20,2x3,norm,-6.2363,-6.8235,0,2.6727,2.8293,0.0516,1.602,1.7852,0.236,1.7328,1.5188,0.0281,1.4391,1.6037,0.1011,2.6727,2.8293,0.0516
20,2x3,norm,4.7318,-6.7206,0,2.6106,2.9453,0.1024,2.1719,2.4608,0.3175,1.7231,2.5509,0.0885,1.8585,2.1169,0.0848,2.6106,2.9453,0.1024
20,2x3,norm,4.9105,7.4296,0,2.6176,3.2607,0.0849,2.0429,2.7202,0.3699,1.7324,2.3692,0.0623,1.7499,2.269,0.2039,2.6176,3.2607,0.0849
20,2x3,norm,6.319,-2.0657,0,2.9022,0.6998,0.112,2.1121,0.6777,0.1654,1.7326,0.6867,0.1202,1.6058,0.6455,0.171,2.9022,0.6998,0.112
20,2x3,norm,-4.5126,7.5519,0,2.183,3.291,0.2147,1.8318,2.9056,0.3884,1.7225,2.2336,0.2173,1.5569,2.3187,0.1995,2.183,3.291,0.2147
20,2x3,norm,0.5702,1.1504,0,0.1325,0.4255,0.2043,0.1459,0.4128,0.1838,0.137,0.4052,0.1782,0.1272,0.4215,0.2072,0.1325,0.4255,0.2043
20,2x3,norm,-0.1325,-2.0609,0,0.0118,0.7128,0.1369,0.0371,0.6933,0.1205,0.0101,0.7025,0.1269,0.0077,0.6774,0.1239,0.0118,0.7128,0.1369
20,2x3,norm,5.3358,2.8993,0,2.6958,1.2532,0.116,2.5668,1.2133,0.1167,1.7332,1.2236,0.1294,1.9085,1.0785,0.1654,2.6958,1.2532,0.116
20,2x3,norm,1.6082,3.3298,0,0.7824,1.4224,0.0944,0.7531,1.4521,0.0633,0.8111,1.4855,0.0702,0.7678,1.3807,0.1164,0.7824,1.4224,0.0944
20,2x3,norm,1.2257,-1.4677,0,0.7743,1.0871,0.1908,0.7683,1.1212,0.1611,0.8049,1.103,0.1737,0.7523,1.0786,0.1551,0.7743,1.0871,0.1908
20,2x3,norm,1.7454,7.5655,0,1.0121,3.1897,0.2749,0.913,2.8339,0.1948,1.1078,2.5809,0.283,0.8183,2.151,0.0726,1.0121,3.1897,0.2749
20,2x3,norm,5.8424,-1.8113,0,2.9628,0.8807,0.0547,2.2772,0.8819,0.067,1.7345,0.9128,0.0698,1.6956,0.7922,0.1109,2.9628,0.8807,0.0547
20,2x3,norm,-6.9858,2.4313,0,3.4119,0.9065,0.1873,2.3962,0.9334,0.2052,1.7352,0.9218,0.1676,1.845,0.9146,0.269,3.4119,0.9065,0.1873
20,2x3,norm,3.5758,-0.479,0,1.6958,0.2143,0.1232,1.6719,0.1992,0.1023,1.6256,0.227,0.1093,1.3381,0.2386,0.1323,1.6958,0.2143,0.1232
20,2x3,norm,6.4015,2.0754,0,3.3463,0.829,0.2256,2.3199,0.854,0.2534,1.7359,0.8726,0.2434,1.6809,0.7443,0.1744,3.3463,0.829,0.2256
20,2x3,norm,-2.2172,2.689,0,1.1655,1.0662,0.0918,1.2337,1.0728,0.1477,1.259,1.1511,0.0723,1.1152,1.0331,0.1347,1.1655,1.0662,0.0918
20,2x3,norm,-7.3822,0.8723,0,3.5582,0.33,0.0175,1.8171,0.3152,0.0309,1.7347,0.3126,0.0169,1.4016,0.3173,0.0304,3.5582,0.33,0.0175
20,2x3,norm,7.8271,6.4336,0,3.7149,2.7247,0.1566,2.5566,1.4048,0.2129,1.7359,1.4475,0.1622,1.9181,1.2166,0.1534,3.7149,2.7247,0.1566
20,2x3,norm,7.2432,3.956,0,3.6715,1.751,0.1118,2.9512,1.3779,0.0606,1.7332,1.3768,0.1427,2.0307,1.1418,0.0943,3.6715,1.751,0.1118
20,2x3,norm,-2.2029,5.649,0,1.3207,2.609,0.1659,1.2778,2.4032,0.3828,1.3662,1.6879,0.1326,1.0755,1.8458,0.1517,1.3207,2.609,0.1659
20,2x3,norm,-7.6732,-6.746,0,3.4771,2.2818,0.1422,3.4135,2.1404,0.2004,1.7332,2.4227,0.1303,2.3879,1.72,0.1207,3.4771,2.2818,0.1422
20,2x3,norm,5.4078,7.2698,0,2.4007,2.5403,0.0604,2.2352,2.3948,0.3321,1.7288,2.4068,0.0646,1.8821,2.0439,0.0712,2.4007,2.5403,0.0604
20,2x3,norm,7.7724,-5.1217,0,4.2648,2.3713,0.1205,3.2211,1.5718,0.0472,1.7328,1.5815,0.1047,2.2256,1.3214,0.1955,4.2648,2.3713,0.1205
20,2x3,norm,2.2682,-3.1587,0,1.1244,1.2949,0.0801,1.1502,1.3261,0.1516,1.2278,1.2731,0.1291,1.061,1.2083,0.035,1.1244,1.2949,0.0801
20,2x3,norm,-6.3515,4.7938,0,2.853,1.8104,0.1876,3.136,1.8102,0.0377,1.7342,2.0776,0.1811,2.3831,1.6259,0.2678,2.853,1.8104,0.1876
20,2x3,norm,1.4621,-3.7304,0,0.9125,1.5239,0.1828,0.8607,1.4503,0.0567,0.9593,1.5087,0.1382,0.8723,1.3848,0.0886,0.9125,1.5239,0.1828
20,2x3,norm,-2.0192,2.1201,0,0.9582,0.782,0.056,1.0156,0.8308,0.1215,1.0933,0.8265,0.0451,0.9559,0.7638,0.0982,0.9582,0.782,0.056
20,2x3,norm,0.6679,6.7306,0,0.4289,2.9365,0.2768,0.4225,2.7862,0.2051,0.4441,2.7245,0.2451,0.3322,2.0159,0.2045,0.4289,2.9365,0.2768
20,2x3,norm,5.5717,-2.8803,0,2.4482,1.1448,0.1419,2.4264,1.193,0.1488,1.7177,1.1807,0.1468,1.9299,1.1437,0.2545,2.4482,1.1448,0.1419
20,2x3,norm,-5.5849,-6.3611,0,2.6268,2.3062,0.1711,2.5504,2.092,0.2742,1.7342,2.2659,0.1917,2.048,1.805,0.0602,2.6268,2.3062,0.1711
20,2x3,norm,7.4731,-4.5711,0,4.0524,2.0291,0.0174,4.0164,2.1199,0.0415,1.7327,2.0971,0.0308,2.5333,1.6126,0.2058,4.0524,2.0291,0.0174
20,2x3,norm,-7.5828,-5.1771,0,3.715,2.1639,0.0607,3.3324,1.7467,0.0347,1.7334,1.779,0.0304,2.3458,1.482,0.2236,3.715,2.1639,0.0607
20,2x3,norm,-7.6628,7.1659,0,4.296,3.5583,0.0635,2.133,1.3585,0.1045,1.7325,1.4393,0.0537,1.7466,1.2391,0.0465,4.296,3.5583,0.0635
20,2x3,norm,-1.1315,2.6839,0,0.7021,1.2413,0.1183,0.6944,1.3374,0.203,0.72,1.3681,0.1279,0.6755,1.2072,0.1037,0.7021,1.2413,0.1183
20,2x3,norm,-3.2047,3.6596,0,1.7212,1.6858,0.1459,1.8094,1.7605,0.2915,1.706,1.8234,0.1272,1.5653,1.5637,0.0468,1.7212,1.6858,0.1459
20,2x3,norm,-3.146,-7.2091,0,1.2332,2.7037,0.0609,1.2005,2.2427,0.3116,1.2918,1.4247,0.0524,1.0836,1.8034,0.1303,1.2332,2.7037,0.0609
20,2x3,norm,-0.4647,7.408,0,0.2518,3.1948,0.2425,0.2862,1.7829,0.3089,0.255,1.6972,0.2331,0.2429,1.4457,0.2251,0.2518,3.1948,0.2425
20,2x3,norm,1.2143,-7.0402,0,0.5977,2.946,0.0672,0.6233,1.9178,0.2519,0.6055,1.7164,0.0811,0.5981,1.578,0.1376,0.5977,2.946,0.0672
20,2x3,norm,3.5486,0.7733,0,1.7895,0.445,0.1224,1.8396,0.4237,0.0947,1.7026,0.4333,0.1258,1.4446,0.4346,0.1261,1.7895,0.445,0.1224
20,2x3,norm,-4.5061,-0.6343,0,2.3282,0.3864,0.1126,1.8383,0.3423,0.0946,1.736,0.3531,0.1284,1.4257,0.3655,0.079,2.3282,0.3864,0.1126
20,2x3,norm,-7.0001,-5.8203,0,3.5846,2.7318,0.118,2.3334,1.4083,0.1236,1.7346,1.5495,0.1325,1.8917,1.2995,0.1794,3.5846,2.7318,0.118
20,2x3,norm,-2.3262,-5.9219,0,1.261,2.7566,0.2539,1.1959,2.5338,0.3425,1.3146,1.923,0.2566,1.1397,2.1686,0.3508,1.261,2.7566,0.2539
20,2x3,norm,-0.4617,-2.2943,0,0.1506,0.8758,0.089,0.1837,0.9408,0.0905,0.2001,0.945,0.1239,0.1757,0.8798,0.0831,0.1506,0.8758,0.089
20,2x3,norm,0.2575,-1.2863,0,0.0875,0.509,0.0909,0.107,0.5367,0.1166,0.1232,0.5342,0.0991,0.0824,0.5046,0.0953,0.0875,0.509,0.0909
20,2x4,norm,7.9061,-0.8278,0,7.3343,0.4332,0.1274,3.6043,0.4494,0.1516,3.348,0.4315,0.151,2.7816,0.4269,0.1201,7.3343,0.4332,0.1274
20,2x4,norm,-7.0385,-4.9396,0,7.6465,2.5165,0.2208,6.4217,1.9653,0.1386,3.3968,2.0247,0.2068,4.4296,1.8716,0.4088,7.6465,2.5165,0.2208
20,2x4,norm,1.3177,0.7623,0,1.3941,0.2538,0.1426,1.4337,0.2259,0.1759,1.418,0.2519,0.1711,1.3799,0.2498,0.1406,1.3941,0.2538,0.1426
20,2x4,norm,0.2536,1.9238,0,0.0711,1.043,0.1287,0.0842,0.9405,0.1143,0.0879,0.9312,0.1183,0.0693,0.953,0.1452,0.0711,1.043,0.1287
20,2x4,norm,-2.1313,-0.1143,0,2.0945,0.1427,0.0978,2.2288,0.1844,0.0942,2.1807,0.1631,0.0698,2.0782,0.1506,0.0954,2.0945,0.1427,0.0978
20,2x4,norm,-6.062,3.5016,0,4.0962,1.7399,0.2333,4.0801,1.7908,0.1931,2.5951,1.7788,0.2341,3.2808,1.4799,0.2658,4.0962,1.7399,0.2333
20,2x4,norm,7.3433,2.4368,0,7.1361,1.0708,0.1293,5.2302,1.0836,0.1801,3.908,1.0675,0.1209,3.6775,0.9631,0.1298,7.1361,1.0708,0.1293
20,2x4,norm,-1.6188,-0.6162,0,1.0376,0.2461,0.097,1.019,0.2931,0.1189,1.0737,0.2626,0.1071,1.0316,0.2632,0.099,1.0376,0.2461,0.097
20,2x4,norm,0.6769,1.2681,0,0.403,0.5939,0.1161,0.3971,0.5764,0.1056,0.4239,0.5828,0.1213,0.4157,0.5987,0.1311,0.403,0.5939,0.1161
20,2x4,norm,1.5261,-5.5219,0,1.3174,2.4849,0.2471,1.2554,1.8571,0.298,1.4113,1.598,0.2062,1.2362,1.7447,0.1207,1.3174,2.4849,0.2471
20,2x4,norm,-1.928,-3.8505,0,1.9282,1.6441,0.2213,1.8534,1.6806,0.3124,2.1083,1.5936,0.1959,1.8623,1.4955,0.1705,1.9282,1.6441,0.2213
20,2x4,norm,0.8821,-4.5471,0,0.9275,2.0572,0.1478,0.7639,2.0638,0.14,0.9033,2.1151,0.1631,0.8998,1.9031,0.2078,0.9275,2.0572,0.1478
20,2x4,norm,-5.9335,-7.0519,0,4.1267,3.0374,0.1627,3.6298,2.3118,0.3301,2.7251,2.5084,0.1298,3.0135,2.4642,0.306,4.1267,3.0374,0.1627
20,2x4,norm,-6.0511,3.0174,0,4.4075,1.4077,0.2127,4.1267,1.4652,0.2148,2.6613,1.4576,0.197,2.8649,1.3236,0.1828,4.4075,1.4077,0.2127
20,2x4,norm,-0.0944,-3.8905,0,0.0531,2.1624,0.2073,0.0096,2.2972,0.197,0.0039,2.3543,0.2134,0.015,1.9602,0.1556,0.0531,2.1624,0.2073
20,2x4,norm,3.9356,-4.7836,0,3.1989,2.4928,0.1076,3.0764,2.1725,0.2923,2.6647,2.3155,0.1419,2.4839,1.9497,0.1304,3.1989,2.4928,0.1076
20,2x4,norm,0.2849,-4.3831,0,0.4869,2.0897,0.2324,0.4977,1.7819,0.2793,0.4464,1.7351,0.2108,0.4426,1.6353,0.2344,0.4869,2.0897,0.2324
20,2x4,norm,2.4472,-5.1499,0,1.8511,2.3805,0.2314,1.8764,2.451,0.3116,1.9428,2.2123,0.2175,1.743,2.1618,0.2765,1.8511,2.3805,0.2314
20,2x4,norm,6.85,5.8195,0,5.4768,2.929,0.052,4.5556,1.9619,0.0799,3.1992,2.3103,0.1035,3.6568,1.7548,0.1667,5.4768,2.929,0.052
20,2x4,norm,-6.2531,-6.7568,0,6.3369,4.0022,0.1708,4.2503,2.2935,0.1873,3.1867,2.7174,0.1952,3.5197,2.1626,0.2178,6.3369,4.0022,0.1708
20,2x4,norm,-6.5759,2.5459,0,6.5198,1.0742,0.1974,4.4308,1.0938,0.2195,3.2463,1.078,0.2089,3.2411,1.008,0.2276,6.5198,1.0742,0.1974
20,2x4,norm,5.9728,4.7061,0,4.8504,2.1883,0.1198,4.4773,1.9941,0.0497,2.9944,2.1989,0.1426,3.6209,1.7745,0.2355,4.8504,2.1883,0.1198
20,2x4,norm,-2.9069,-5.2953,0,2.1894,2.7182,0.2287,2.2114,2.3848,0.4514,2.2791,1.9801,0.2145,1.8945,2.1678,0.1559,2.1894,2.7182,0.2287
20,2x4,norm,-3.6319,0.3692,0,2.3724,0.2049,0.0777,2.4589,0.1791,0.0847,2.3798,0.2271,0.1076,2.0035,0.2131,0.0828,2.3724,0.2049,0.0777
20,2x4,norm,3.8199,-6.9896,0,2.9846,3.5263,0.2864,2.8686,2.8219,0.71,2.8951,1.6068,0.2997,2.3046,2.4619,0.4199,2.9846,3.5263,0.2864
20,2x4,norm,4.1491,-6.5778,0,4.1858,2.7647,0.2167,4.159,2.4868,0.4562,3.3895,2.481,0.2258,3.4555,2.3697,0.2433,4.1858,2.7647,0.2167
20,2x4,norm,2.1094,-0.0467,0,1.7663,0.2087,0.0964,1.8938,0.2371,0.0936,1.8381,0.2207,0.121,1.664,0.2277,0.1139,1.7663,0.2087,0.0964
20,2x4,norm,7.6833,4.325,0,6.3343,2.3476,0.1803,5.988,2.2117,0.1734,2.9571,2.2069,0.1827,4.1976,1.6287,0.1981,6.3343,2.3476,0.1803
20,2x4,norm,-5.2654,-0.5488,0,4.4427,0.2592,0.1502,3.1916,0.2333,0.1278,3.0513,0.2359,0.1329,2.4416,0.2181,0.1417,4.4427,0.2592,0.1502
20,2x4,norm,5.9072,-1.0029,0,5.1685,0.3264,0.0926,3.5629,0.3583,0.0854,3.3731,0.3662,0.1086,2.532,0.3202,0.1209,5.1685,0.3264,0.0926
20,2x4,norm,4.4063,-6.7492,0,3.2695,3.0004,0.2262,3.0083,2.6722,0.6252,2.989,1.7888,0.1834,2.4016,2.2004,0.2182,3.2695,3.0004,0.2262
20,2x4,norm,6.3399,2.5363,0,6.6352,1.3335,0.2664,5.2634,1.2567,0.2649,3.3677,1.2613,0.2535,3.9019,1.1289,0.2312,6.6352,1.3335,0.2664
20,2x4,norm,-4.8318,-5.463,0,5.4222,2.3923,0.0737,3.4682,1.4968,0.2354,3.6914,1.3324,0.0591,3.1998,1.3776,0.0863,5.4222,2.3923,0.0737
20,2x4,norm,6.1575,-4.3559,0,5.3637,1.9915,0.1519,5.1716,1.8703,0.0786,3.047,1.9231,0.15,4.1183,1.6193,0.279,5.3637,1.9915,0.1519
20,2x4,norm,1.0825,5.4022,0,1.1294,2.5273,0.1555,1.1893,2.6879,0.2424,1.1755,2.7676,0.1378,0.9579,2.2413,0.1247,1.1294,2.5273,0.1555
20,2x4,norm,-6.1762,2.6417,0,5.565,1.5117,0.2227,4.7237,1.584,0.1831,2.8588,1.5986,0.2221,3.4763,1.3952,0.278,5.565,1.5117,0.2227
20,2x4,norm,3.5528,-5.569,0,3.3612,2.6842,0.0899,3.2206,2.3361,0.5371,3.2198,1.5312,0.0994,2.7131,2.0572,0.2502,3.3612,2.6842,0.0899
20,2x4,norm,1.3668,-4.6866,0,0.8386,2.0873,0.0862,0.8055,2.056,0.0678,0.8703,2.1386,0.0723,0.8159,1.9546,0.1163,0.8386,2.0873,0.0862
20,2x4,norm,-1.718,-6.019,0,1.4859,3.0022,0.1951,1.5025,2.1094,0.3593,1.5629,1.7748,0.1883,1.3682,2.0352,0.2756,1.4859,3.0022,0.1951
20,2x4,norm,-7.5952,-6.095,0,7.7935,3.1734,0.0574,5.9568,2.1155,0.1233,3.5653,2.2543,0.024,4.1598,1.7009,0.1156,7.7935,3.1734,0.0574
20,2x4,norm,4.0223,5.9121,0,4.3062,2.7566,0.2298,3.1538,2.4885,0.5165,3.3975,1.8445,0.2131,3.239,2.0585,0.2516,4.3062,2.7566,0.2298
20,2x4,norm,2.7661,2.6595,0,2.5353,1.3367,0.0681,2.6441,1.3243,0.1825,2.5814,1.3157,0.0773,2.3708,1.2563,0.0247,2.5353,1.3367,0.0681
20,2x4,norm,7.8445,5.3807,0,7.6912,3.0557,0.0859,4.9706,1.7664,0.0914,2.9324,1.7924,0.0847,3.9915,1.5741,0.275,7.6912,3.0557,0.0859
20,2x4,norm,-4.6546,3.3389,0,3.7583,1.5324,0.1818,4.188,1.4836,0.1101,3.0229,1.5673,0.1621,3.1629,1.4137,0.1511,3.7583,1.5324,0.1818
20,2x4,norm,-5.4411,1.4659,0,4.7201,0.8024,0.0689,3.8654,0.8034,0.0597,3.2895,0.792,0.0411,2.954,0.7465,0.0935,4.7201,0.8024,0.0689
20,2x4,norm,-2.1081,-6.1656,0,2.1243,2.8077,0.2361,2.0795,1.9788,0.4772,2.2305,1.4374,0.2654,2.1796,1.7571,0.2919,2.1243,2.8077,0.2361
20,2x4,norm,2.6815,7.9698,0,2.5336,3.2866,0.1633,2.3845,3.1707,0.3405,2.8594,2.7679,0.15,2.5046,2.8568,0.1906,2.5336,3.2866,0.1633
20,2x4,norm,-2.237,-0.573,0,1.6263,0.3384,0.1541,1.7027,0.3419,0.1333,1.73,0.3363,0.1373,1.6036,0.3377,0.1389,1.6263,0.3384,0.1541
20,2x4,norm,7.8738,-7.8322,0,7.9248,3.6537,0.1125,5.6247,2.4208,0.2892,3.3185,2.4446,0.1074,4.4463,2.0403,0.155,7.9248,3.6537,0.1125
20,2x4,norm,3.875,-0.1074,0,3.4927,0.1843,0.1666,3.0965,0.1785,0.195,3.0288,0.164,0.1897,2.4342,0.1974,0.1687,3.4927,0.1843,0.1666
20,2x4,norm,3.2052,4.5953,0,3.2636,1.6939,0.0775,3.6304,1.6965,0.2865,3.8246,1.6717,0.0661,2.9181,1.6236,0.0539,3.2636,1.6939,0.0775
20,2x4,norm,2.7409,1.7771,0,1.9568,0.7997,0.1331,2.1626,0.7893,0.092,2.218,0.8183,0.1431,1.9104,0.782,0.08,1.9568,0.7997,0.1331
20,2x4,norm,2.4401,-2.0661,0,2.3231,1.2385,0.1582,2.324,1.2169,0.1561,2.3789,1.3347,0.165,2.1624,1.1586,0.1316,2.3231,1.2385,0.1582
20,2x4,norm,-1.3804,7.958,0,1.3075,3.3923,0.1092,1.1303,3.0658,0.1615,1.3159,2.8489,0.0949,1.2443,2.6943,0.1613,1.3075,3.3923,0.1092
20,2x4,norm,7.2869,1.4384,0,7.5119,0.7257,0.0491,4.2721,0.7167,0.0351,3.582,0.7093,0.0843,3.1265,0.7477,0.1112,7.5119,0.7257,0.0491
20,2x4,norm,1.309,2.6553,0,1.5322,1.2317,0.2701,1.6231,1.2919,0.3538,1.645,1.2057,0.2528,1.4823,1.1952,0.2474,1.5322,1.2317,0.2701
20,2x4,norm,2.7618,-1.9616,0,2.9055,1.0525,0.1506,3.1316,1.0829,0.2103,2.9164,1.0496,0.1672,2.714,1.0078,0.1686,2.9055,1.0525,0.1506
20,2x4,norm,0.4382,-0.9633,0,0.6052,0.5852,0.2427,0.5709,0.5789,0.2262,0.5893,0.6085,0.2572,0.5814,0.5576,0.2266,0.6052,0.5852,0.2427
20,2x4,norm,-5.2873,2.036,0,5.5999,0.7596,0.1233,4.152,0.7758,0.1005,3.4606,0.7831,0.119,3.138,0.7819,0.142,5.5999,0.7596,0.1233
20,2x4,norm,-0.4706,-5.7354,0,0.1056,2.7638,0.0752,0.0704,2.5657,0.0684,0.069,2.5549,0.1014,0.0838,2.0624,0.0319,0.1056,2.7638,0.0752
20,2x4,norm,6.9039,1.6138,0,5.8642,0.7438,0.0928,3.7077,0.8128,0.1149,3.1397,0.7972,0.1081,2.909,0.7023,0.0794,5.8642,0.7438,0.0928
20,2x4,norm,7.4652,-2.6413,0,5.6888,1.2072,0.1422,4.0766,1.117,0.0668,2.9879,1.1224,0.1105,3.2313,1.0648,0.18,5.6888,1.2072,0.1422
20,2x4,norm,-3.4192,1.7329,0,3.0804,0.7605,0.2601,2.8926,0.7776,0.2233,2.7388,0.8094,0.2909,2.4791,0.7543,0.2417,3.0804,0.7605,0.2601
20,2x4,norm,-1.1542,-6.8888,0,1.2755,3.0656,0.0895,1.2925,2.7897,0.1469,1.4125,2.5268,0.0991,1.1104,2.2311,0.1429,1.2755,3.0656,0.0895
20,2x4,norm,-3.8879,-1.8627,0,4.0423,0.9848,0.2399,4.1594,0.9983,0.2013,3.466,1.019,0.2039,2.9933,0.9789,0.176,4.0423,0.9848,0.2399
20,2x4,norm,-6.2284,-4.1384,0,5.4498,2.0507,0.1077,5.3489,1.9514,0.1163,3.1457,2.0172,0.099,3.8034,1.6661,0.1671,5.4498,2.0507,0.1077
20,2x4,norm,5.0529,-0.3582,0,3.4635,0.2634,0.1103,2.645,0.2942,0.1427,2.6098,0.2938,0.1559,2.0105,0.2377,0.118,3.4635,0.2634,0.1103
20,2x4,norm,-3.6546,-3.8612,0,3.3568,1.9168,0.0684,3.0706,1.7079,0.3224,3.2062,1.4295,0.0569,2.7164,1.5826,0.0723,3.3568,1.9168,0.0684
20,2x4,norm,-2.6469,2.2716,0,2.9085,0.9773,0.1693,2.9443,1.0064,0.2249,3.0208,0.9622,0.1443,2.6959,0.98,0.1442,2.9085,0.9773,0.1693
20,2x4,norm,-5.8698,2.6971,0,5.6695,1.0808,0.0977,4.4863,1.0733,0.1144,3.2532,1.0813,0.0802,3.3708,0.9708,0.0599,5.6695,1.0808,0.0977
20,2x4,norm,-1.6941,3.7499,0,1.4453,2.0227,0.0806,1.4471,1.6463,0.278,1.4966,1.38,0.0722,1.3566,1.6003,0.1231,1.4453,2.0227,0.0806
20,2x4,norm,3.5218,0.9308,0,3.3541,0.5455,0.1676,3.2716,0.5369,0.1405,2.965,0.5633,0.1989,2.521,0.5522,0.111,3.3541,0.5455,0.1676
20,2x4,norm,-6.1264,-4.5471,0,5.8186,1.8697,0.2274,5.5132,1.801,0.111,3.6826,1.8577,0.182,4.5924,1.5734,0.2594,5.8186,1.8697,0.2274
20,2x4,norm,-0.7644,-4.4219,0,0.9213,2.4138,0.1609,1.0037,2.4022,0.1952,1.0242,2.2567,0.1474,0.921,1.9593,0.1991,0.9213,2.4138,0.1609
20,2x4,norm,2.6053,5.6964,0,2.4694,2.6787,0.1809,2.4888,2.6008,0.1786,2.5502,2.7294,0.1784,2.2707,2.4435,0.2145,2.4694,2.6787,0.1809
20,2x4,norm,-5.4454,-5.7495,0,5.0276,2.6394,0.1433,4.773,2.3716,0.3446,3.5784,2.5643,0.152,4.0298,2.002,0.0678,5.0276,2.6394,0.1433
20,2x4,norm,-6.4477,6.9683,0,4.5815,3.1581,0.0313,4.2406,2.7216,0.4049,2.8393,2.7605,0.0261,3.4384,2.4681,0.1198,4.5815,3.1581,0.0313
20,2x4,norm,-5.5541,4.1411,0,4.1652,2.2263,0.2318,4.4927,2.1583,0.1881,2.5068,2.3069,0.2668,3.2247,1.8385,0.3005,4.1652,2.2263,0.2318
20,2x4,norm,-7.1126,-1.5282,0,5.3113,1.0239,0.1634,3.5395,0.9007,0.1199,2.8225,0.9367,0.1761,2.6467,0.7996,0.0899,5.3113,1.0239,0.1634
20,2x4,norm,-1.132,3.7491,0,1.5144,1.6399,0.0934,1.4103,1.517,0.2062,1.5619,1.4028,0.1046,1.4935,1.4981,0.1215,1.5144,1.6399,0.0934
20,2x4,norm,6.6389,-0.1252,0,5.7362,0.1581,0.1307,3.2012,0.1145,0.1441,3.0951,0.1327,0.1365,2.4108,0.1616,0.152,5.7362,0.1581,0.1307
20,2x4,norm,-1.837,1.0761,0,1.7163,0.2995,0.1569,1.8302,0.2905,0.1702,1.7438,0.2842,0.1568,1.6764,0.3104,0.1658,1.7163,0.2995,0.1569
20,2x4,norm,-3.7248,2.6729,0,4.6856,1.3496,0.0231,4.4218,1.2124,0.0593,4.1185,1.25,0.0235,3.9969,1.1511,0.1049,4.6856,1.3496,0.0231
20,2x4,norm,2.7782,-1.1705,0,2.2941,0.4296,0.0523,2.6159,0.3992,0.017,2.5764,0.417,0.045,2.234,0.4207,0.0646,2.2941,0.4296,0.0523
20,2x4,norm,1.4439,1.5134,0,0.633,0.7354,0.2545,0.5667,0.7711,0.2592,0.5671,0.7203,0.2558,0.6093,0.7455,0.2483,0.633,0.7354,0.2545
20,2x4,norm,-5.8218,-0.4561,0,4.971,0.2004,0.1,3.0117,0.2153,0.0876,2.9111,0.2112,0.0908,2.3239,0.2026,0.1094,4.971,0.2004,0.1
20,2x4,norm,-0.4017,2.8172,0,0.4632,1.3501,0.1198,0.4572,1.3289,0.1424,0.4736,1.3439,0.1032,0.4315,1.2919,0.1325,0.4632,1.3501,0.1198
20,2x4,norm,-6.4889,6.7416,0,6.4169,3.0835,0.1796,4.7264,1.8271,0.324,3.529,1.8055,0.1966,3.7711,1.7041,0.1283,6.4169,3.0835,0.1796
20,2x4,norm,4.3013,4.4476,0,4.9933,2.6287,0.0924,3.9029,2.1663,0.2241,3.3855,2.3167,0.0743,3.4022,1.9267,0.0652,4.9933,2.6287,0.0924
