n,design,family,effectX1,effectX2,effectX1X2,parX1,parX2,parX1X2,rnkX1,rnkX2,rnkX1X2,artX1,artX2,artX1X2,intX1,intX2,intX1X2,grtX1,grtX2,grtX1X2
20,2x3,norm,1.1614,1.5325,0,0.5899,0.6496,0.2359,0.5783,0.6236,0.229,0.5931,0.6432,0.2504,0.5886,0.6549,0.2369,0.5899,0.6496,0.2359
20,2x3,norm,-3.5151,-3.3799,0,1.7042,1.5501,0.1248,1.6331,1.407,0.2072,1.6456,1.3599,0.0952,1.4397,1.2949,0.1038,1.7042,1.5501,0.1248
20,2x3,norm,-3.7776,0.8118,0,1.698,0.3076,0.1853,1.6859,0.3177,0.2074,1.6297,0.3047,0.1908,1.3385,0.2915,0.1918,1.698,0.3076,0.1853
20,2x3,norm,1.7135,-0.7712,0,0.7085,0.3992,0.1275,0.7105,0.3656,0.1012,0.7241,0.4074,0.1338,0.6942,0.3837,0.1082,0.7085,0.3992,0.1275
20,2x3,norm,2.7883,-0.2678,0,1.3257,0.0362,0.1515,1.3731,0.0528,0.1346,1.3619,0.0295,0.1178,1.169,0.0263,0.1712,1.3257,0.0362,0.1515
20,2x3,norm,-2.2082,-3.0279,0,0.9645,1.1517,0.0733,0.9579,1.165,0.0829,1.0295,1.1863,0.0523,0.9608,1.1288,0.0756,0.9645,1.1517,0.0733
20,2x3,norm,-3.4,3.5832,0,1.96,1.5816,0.1048,2.0063,1.5905,0.1756,1.7296,1.7066,0.1328,1.7313,1.4725,0.0631,1.96,1.5816,0.1048
20,2x3,norm,-3.1089,2.3965,0,1.4063,0.8517,0.1521,1.5339,0.8661,0.2033,1.4614,0.8674,0.1666,1.3597,0.8575,0.1498,1.4063,0.8517,0.1521
20,2x3,norm,3.7331,-0.7672,0,1.8098,0.4483,0.0588,1.7,0.4188,0.0412,1.586,0.4552,0.048,1.3836,0.4513,0.031,1.8098,0.4483,0.0588
20,2x3,norm,-2.5539,0.2895,0,1.2463,0.0882,0.3135,1.3619,0.0753,0.3389,1.3711,0.0811,0.3088,1.1556,0.0935,0.2951,1.2463,0.0882,0.3135
20,2x3,norm,1.0845,0.3601,0,0.4642,0.0797,0.1393,0.4268,0.1094,0.1412,0.456,0.0974,0.1633,0.4534,0.0625,0.1281,0.4642,0.0797,0.1393
20,2x3,norm,3.1756,0.21,0,1.3907,0.1062,0.1267,1.4765,0.0965,0.1274,1.4799,0.1025,0.1254,1.221,0.0979,0.1227,1.3907,0.1062,0.1267
20,2x3,norm,-1.2969,0.6234,0,0.4724,0.1833,0.0843,0.4983,0.1586,0.0887,0.4868,0.1534,0.0898,0.4619,0.1874,0.0682,0.4724,0.1833,0.0843
20,2x3,norm,0.7145,-2.2385,0,0.2003,0.9177,0.2107,0.1317,0.8873,0.1217,0.2157,0.9228,0.2189,0.1717,0.8689,0.1679,0.2003,0.9177,0.2107
20,2x3,norm,-2.5616,1.6504,0,1.2136,0.6856,0.0862,1.3046,0.7,0.124,1.3982,0.6732,0.0867,1.1587,0.6505,0.0795,1.2136,0.6856,0.0862
20,2x3,norm,0.3594,2.5857,0,0.2148,1.1013,0.0804,0.2121,1.0918,0.1019,0.2329,1.0848,0.1039,0.2513,1.0395,0.1096,0.2148,1.1013,0.0804
20,2x3,norm,-0.471,3.3488,0,0.0113,1.6138,0.0544,0.0627,1.3887,0.0764,0.0444,1.3862,0.0579,0.0538,1.2082,0.0692,0.0113,1.6138,0.0544
20,2x3,norm,2.9769,-2.813,0,1.509,1.0565,0.095,1.6013,1.0203,0.0727,1.5832,1.0784,0.1019,1.4456,1.0222,0.089,1.509,1.0565,0.095
20,2x3,norm,-2.2121,-0.961,0,1.1078,0.4331,0.0951,1.133,0.4079,0.0894,1.1515,0.4059,0.1046,1.0326,0.4168,0.106,1.1078,0.4331,0.0951
20,2x3,norm,-0.9325,2.5634,0,0.4222,1.0971,0.1518,0.4275,1.1281,0.1344,0.4093,1.15,0.1282,0.4158,1.0551,0.1484,0.4222,1.0971,0.1518
20,2x3,norm,-1.0516,-1.6386,0,0.7059,0.6748,0.1804,0.7089,0.6529,0.2271,0.7036,0.6307,0.1837,0.6954,0.6687,0.1871,0.7059,0.6748,0.1804
20,2x3,norm,2.9552,1.8977,0,1.2925,0.7303,0.1382,1.3227,0.6957,0.127,1.3102,0.7639,0.1119,1.2102,0.7264,0.1134,1.2925,0.7303,0.1382
20,2x3,norm,-2.7906,-3.5823,0,1.2292,1.5843,0.071,1.1992,1.5334,0.1272,1.2933,1.5169,0.0444,1.1533,1.4557,0.0816,1.2292,1.5843,0.071
20,2x3,norm,0.3244,2.0518,0,0.0452,0.6616,0.0933,0.0625,0.6618,0.0663,0.0284,0.6594,0.0846,0.0515,0.6539,0.0891,0.0452,0.6616,0.0933
20,2x3,norm,2.446,-1.0806,0,1.0654,0.4078,0.1399,1.1018,0.3981,0.1354,1.1036,0.3948,0.1395,1.0127,0.3941,0.1203,1.0654,0.4078,0.1399
20,2x3,norm,-2.8848,2.5664,0,1.3322,1.0811,0.0694,1.3713,1.0863,0.1588,1.3828,1.1075,0.0584,1.2505,1.0388,0.0635,1.3322,1.0811,0.0694
20,2x3,norm,-2.7874,-2.4367,0,1.2125,1.1106,0.052,1.2347,1.1227,0.1088,1.3127,1.1209,0.0164,1.1582,1.0615,0.063,1.2125,1.1106,0.052
20,2x3,norm,-1.1968,1.3065,0,0.6775,0.4463,0.104,0.6779,0.4305,0.117,0.6713,0.4486,0.099,0.6832,0.4592,0.0908,0.6775,0.4463,0.104
20,2x3,norm,-1.4135,-0.6353,0,0.8051,0.2135,0.0855,0.8344,0.1956,0.0863,0.8224,0.1826,0.0843,0.7944,0.2295,0.1011,0.8051,0.2135,0.0855
20,2x3,norm,1.2457,1.1673,0,0.5353,0.288,0.0738,0.499,0.2905,0.0598,0.5147,0.2743,0.0897,0.5247,0.2939,0.0679,0.5353,0.288,0.0738
20,2x3,norm,1.5299,1.6024,0,0.7135,0.7476,0.1539,0.7136,0.7432,0.1798,0.7353,0.75,0.1454,0.6982,0.7287,0.1483,0.7135,0.7476,0.1539
20,2x3,norm,-0.4154,-2.6694,0,0.1428,1.1828,0.1367,0.16,1.1942,0.1006,0.1994,1.2014,0.1439,0.149,1.0972,0.1445,0.1428,1.1828,0.1367
20,2x3,norm,0.6733,1.3814,0,0.252,0.628,0.1136,0.2592,0.623,0.1013,0.2358,0.6145,0.099,0.2544,0.6345,0.1144,0.252,0.628,0.1136
20,2x3,norm,1.9926,3.4381,0,0.8172,1.2746,0.0829,0.8281,1.3706,0.112,0.8594,1.3013,0.0863,0.8366,1.2772,0.039,0.8172,1.2746,0.0829
20,2x3,norm,2.9132,3.5882,0,1.448,1.5048,0.0483,1.5223,1.5368,0.2002,1.5069,1.6353,0.0476,1.3695,1.4147,0.024,1.448,1.5048,0.0483
20,2x3,norm,-0.9707,-3.3475,0,0.3645,1.3405,0.2285,0.3466,1.3863,0.2472,0.3944,1.3887,0.1852,0.3872,1.2185,0.1699,0.3645,1.3405,0.2285
20,2x3,norm,-3.0324,-0.4419,0,1.477,0.1048,0.1486,1.4449,0.0952,0.1415,1.4993,0.0906,0.1094,1.1965,0.0777,0.1059,1.477,0.1048,0.1486
20,2x3,norm,0.7003,2.1642,0,0.24,0.6325,0.0681,0.2555,0.5753,0.0488,0.2538,0.5657,0.0936,0.2368,0.6118,0.0504,0.24,0.6325,0.0681
20,2x3,norm,-3.3344,-0.4152,0,1.3556,0.0566,0.149,1.4439,0.0822,0.1887,1.4344,0.0771,0.171,1.2015,0.0981,0.1483,1.3556,0.0566,0.149
20,2x3,norm,1.4021,3.5922,0,0.6461,1.4127,0.1157,0.6562,1.5078,0.1315,0.654,1.4922,0.0848,0.6434,1.3635,0.1362,0.6461,1.4127,0.1157
20,2x3,norm,2.6378,2.8185,0,1.3065,1.3859,0.1424,1.2532,1.2617,0.1549,1.3014,1.2962,0.1849,1.1666,1.2006,0.106,1.3065,1.3859,0.1424
20,2x3,norm,3.9167,1.1627,0,1.9472,0.5729,0.1226,1.9575,0.6129,0.1046,1.7219,0.6117,0.131,1.478,0.5199,0.1108,1.9472,0.5729,0.1226
20,2x3,norm,-3.0474,-3.5922,0,1.3411,1.4544,0.0816,1.3314,1.4188,0.1728,1.388,1.3649,0.0594,1.2652,1.3499,0.128,1.3411,1.4544,0.0816
20,2x3,norm,0.1852,3.9649,0,0.2398,1.274,0.0817,0.2674,1.3182,0.1016,0.2403,1.3547,0.1023,0.2521,1.2031,0.0873,0.2398,1.274,0.0817
20,2x3,norm,0.8105,-2.4648,0,0.3589,0.9908,0.1437,0.3605,1.0736,0.1664,0.37,1.0514,0.1471,0.3643,0.9565,0.1252,0.3589,0.9908,0.1437
20,2x3,norm,-0.8521,0.6443,0,0.399,0.2268,0.1638,0.4152,0.2636,0.1929,0.4101,0.2489,0.2145,0.4216,0.227,0.1691,0.399,0.2268,0.1638
20,2x3,norm,-3.1517,-3.1333,0,1.4236,1.2858,0.1701,1.508,1.301,0.2438,1.5206,1.2804,0.158,1.3382,1.204,0.1523,1.4236,1.2858,0.1701
20,2x3,norm,0.322,2.5816,0,0.1689,1.0248,0.1703,0.1453,1.0298,0.165,0.1524,1.0131,0.148,0.1656,1.0048,0.1685,0.1689,1.0248,0.1703
20,2x3,norm,3.0382,1.1107,0,1.5564,0.6652,0.0844,1.6796,0.6589,0.0803,1.5863,0.6506,0.0786,1.4038,0.6502,0.0497,1.5564,0.6652,0.0844
20,2x3,norm,2.4491,3.6801,0,1.0175,1.8605,0.1998,0.9531,1.6902,0.1597,1.0747,1.5098,0.2153,0.9161,1.4948,0.0297,1.0175,1.8605,0.1998
20,2x3,norm,0.4055,-0.2673,0,0.2005,0.2003,0.099,0.2551,0.2301,0.0808,0.2582,0.2295,0.0708,0.2109,0.2011,0.083,0.2005,0.2003,0.099
20,2x3,norm,-2.9758,-1.3349,0,1.4255,0.7332,0.0744,1.4804,0.7276,0.0981,1.4666,0.7294,0.062,1.2807,0.6962,0.0888,1.4255,0.7332,0.0744
20,2x3,norm,0.5927,3.3511,0,0.2151,1.4608,0.1741,0.1996,1.407,0.2076,0.211,1.4217,0.1571,0.193,1.2568,0.137,0.2151,1.4608,0.1741
20,2x3,norm,2.7448,-1.6995,0,1.2368,0.6269,0.1894,1.3189,0.5814,0.1481,1.3688,0.5775,0.1721,1.1976,0.609,0.1871,1.2368,0.6269,0.1894
20,2x3,norm,2.5443,-3.9992,0,1.1119,1.532,0.1225,1.1564,1.5618,0.2768,1.1529,1.3926,0.0913,1.0733,1.4036,0.1324,1.1119,1.532,0.1225
20,2x3,norm,3.8123,0.3749,0,1.8046,0.2912,0.1668,1.7498,0.2577,0.1793,1.6848,0.2494,0.172,1.38,0.302,0.1472,1.8046,0.2912,0.1668
20,2x4,norm,-1.6717,-2.7779,0,0.9109,1.2039,0.0955,0.9865,1.1621,0.1199,0.9715,1.2075,0.119,0.8983,1.1852,0.0777,0.9109,1.2039,0.0955
20,2x4,norm,2.2792,1.4372,0,1.3722,0.9064,0.2888,1.4451,0.8054,0.2296,1.453,0.8536,0.2611,1.3591,0.8979,0.2857,1.3722,0.9064,0.2888
20,2x4,norm,-2.2147,0.8678,0,1.6855,0.3326,0.124,1.9075,0.3096,0.1347,1.8327,0.2988,0.129,1.6864,0.3251,0.1328,1.6855,0.3326,0.124
20,2x4,norm,-1.102,0.5219,0,0.7102,0.3373,0.0746,0.7304,0.3588,0.0786,0.7166,0.3302,0.075,0.7219,0.3358,0.0676,0.7102,0.3373,0.0746
20,2x4,norm,-3.2954,3.6177,0,2.253,1.5366,0.1245,2.4554,1.4431,0.1279,2.2822,1.4515,0.0978,2.1911,1.54,0.2032,2.253,1.5366,0.1245
20,2x4,norm,2.0152,-1.9625,0,1.6069,0.9742,0.1634,1.7225,0.9406,0.1784,1.8457,0.9561,0.161,1.5523,0.9495,0.1729,1.6069,0.9742,0.1634
20,2x4,norm,-0.9791,0.8142,0,1.3139,0.6055,0.1763,1.3896,0.6079,0.2004,1.4354,0.592,0.2313,1.2487,0.5837,0.133,1.3139,0.6055,0.1763
20,2x4,norm,-1.6041,2.7564,0,1.1608,1.2657,0.2097,1.1964,1.2523,0.2681,1.2649,1.2559,0.2316,1.1252,1.2003,0.144,1.1608,1.2657,0.2097
20,2x4,norm,-1.3845,-3.6433,0,1.2529,1.9818,0.2771,1.2233,1.9859,0.1411,1.2976,2.0499,0.2327,1.1939,1.8161,0.2262,1.2529,1.9818,0.2771
20,2x4,norm,2.8085,-3.5,0,1.8742,1.8649,0.1765,1.8865,1.8284,0.1027,1.9859,1.9761,0.1848,1.7832,1.8064,0.1414,1.8742,1.8649,0.1765
20,2x4,norm,-2.1092,3.9333,0,1.7207,1.7567,0.1837,1.7529,1.717,0.2691,1.9961,1.7213,0.2168,1.7519,1.6823,0.13,1.7207,1.7567,0.1837
20,2x4,norm,1.7264,-0.1434,0,1.0798,0.1155,0.1681,1.0774,0.0976,0.171,1.0896,0.1229,0.177,1.0887,0.121,0.176,1.0798,0.1155,0.1681
20,2x4,norm,-1.164,-1.112,0,1.1324,0.7098,0.1755,1.1763,0.7356,0.2059,1.1869,0.7278,0.1779,1.1289,0.709,0.1844,1.1324,0.7098,0.1755
20,2x4,norm,1.6638,2.2778,0,1.2235,0.9145,0.1541,1.3015,0.9092,0.1682,1.3965,0.8662,0.1457,1.1793,0.9232,0.1544,1.2235,0.9145,0.1541
20,2x4,norm,2.56,-2.3625,0,1.9517,0.9709,0.0651,1.941,0.9946,0.1593,2.1349,0.9566,0.0839,1.935,0.9622,0.0672,1.9517,0.9709,0.0651
20,2x4,norm,-2.5511,-0.7359,0,1.7497,0.4275,0.1119,1.8996,0.386,0.0704,1.8547,0.4229,0.0696,1.67,0.4274,0.1252,1.7497,0.4275,0.1119
20,2x4,norm,-3.7405,0.8186,0,2.6038,0.3599,0.1386,2.5222,0.3268,0.1443,2.4982,0.3291,0.1433,2.1597,0.351,0.17,2.6038,0.3599,0.1386
20,2x4,norm,-0.3762,-3.0004,0,0.6203,1.3549,0.1149,0.6392,1.2359,0.1171,0.6573,1.2994,0.1252,0.5844,1.2658,0.0948,0.6203,1.3549,0.1149
20,2x4,norm,-1.4989,0.9511,0,1.1464,0.572,0.1049,1.215,0.5768,0.1805,1.2456,0.5482,0.1313,1.1531,0.5662,0.1543,1.1464,0.572,0.1049
20,2x4,norm,1.6016,1.9436,0,1.4069,1.0116,0.2446,1.476,0.9697,0.2311,1.5067,1.023,0.2443,1.4027,0.9775,0.2272,1.4069,1.0116,0.2446
20,2x4,norm,2.093,-2.6669,0,1.5832,1.2151,0.151,1.6569,1.0994,0.1152,1.708,1.1615,0.189,1.5293,1.1924,0.1504,1.5832,1.2151,0.151
20,2x4,norm,3.0421,-1.069,0,2.7426,0.5373,0.1275,2.9362,0.5339,0.1169,2.8807,0.5197,0.1251,2.3433,0.5331,0.1502,2.7426,0.5373,0.1275
20,2x4,norm,1.9739,1.1992,0,1.4982,0.5429,0.1299,1.6326,0.4952,0.1482,1.6335,0.5512,0.1282,1.4419,0.5508,0.0891,1.4982,0.5429,0.1299
20,2x4,norm,0.0548,0.0902,0,0.0769,0.2292,0.0936,0.0762,0.1924,0.1306,0.0775,0.1916,0.1219,0.0894,0.2294,0.0981,0.0769,0.2292,0.0936
20,2x4,norm,2.5595,-3.2578,0,2.1298,1.2626,0.2238,2.1205,1.1664,0.073,2.2901,1.3239,0.274,2.0726,1.2357,0.2127,2.1298,1.2626,0.2238
20,2x4,norm,0.0815,3.4072,0,0.0355,1.6146,0.0784,0.0417,1.558,0.0732,0.0281,1.5537,0.0625,0.0275,1.5054,0.0593,0.0355,1.6146,0.0784
20,2x4,norm,-3.5814,2.9732,0,2.3695,1.3908,0.2417,2.5154,1.3134,0.2847,2.3314,1.3374,0.2542,2.0554,1.2852,0.1747,2.3695,1.3908,0.2417
20,2x4,norm,-0.2194,2.1824,0,0.1474,1.0571,0.2069,0.0938,1.0486,0.1924,0.1543,1.0577,0.2286,0.1413,1.0369,0.2078,0.1474,1.0571,0.2069
20,2x4,norm,-0.2181,0.9116,0,0.3112,0.3834,0.0342,0.2983,0.3771,0.0912,0.2735,0.3716,0.0785,0.3077,0.3873,0.0456,0.3112,0.3834,0.0342
20,2x4,norm,3.2581,1.3699,0,2.222,0.6697,0.1897,2.4442,0.6685,0.2317,2.4858,0.6354,0.1707,1.8913,0.6286,0.1609,2.222,0.6697,0.1897
20,2x4,norm,3.922,2.8469,0,3.071,1.2482,0.1012,3.3014,1.2487,0.0267,2.6744,1.3094,0.0991,2.8756,1.1621,0.1208,3.071,1.2482,0.1012
20,2x4,norm,2.0241,-1.329,0,1.258,0.5906,0.1692,1.3211,0.5989,0.1399,1.3203,0.6164,0.1798,1.2776,0.6092,0.164,1.258,0.5906,0.1692
20,2x4,norm,1.0459,0.9028,0,0.9404,0.4122,0.2937,0.9288,0.4071,0.2901,0.935,0.4016,0.2854,0.9494,0.3961,0.2987,0.9404,0.4122,0.2937
20,2x4,norm,3.0182,3.9298,0,2.0455,1.5799,0.1962,2.1669,1.5136,0.286,2.205,1.4774,0.1708,1.9275,1.5064,0.2273,2.0455,1.5799,0.1962
20,2x4,norm,-0.315,-0.6552,0,0.1491,0.3603,0.109,0.184,0.3175,0.1665,0.1845,0.3129,0.1495,0.166,0.3559,0.1286,0.1491,0.3603,0.109
20,2x4,norm,1.6647,-1.2341,0,0.9678,0.7114,0.3349,1.0199,0.6913,0.3081,1.0141,0.6827,0.3004,0.9577,0.7202,0.3181,0.9678,0.7114,0.3349
20,2x4,norm,-3.1354,-2.8432,0,2.6293,1.2865,0.2507,2.8572,1.1894,0.255,2.8097,1.1753,0.2346,2.3585,1.1771,0.1765,2.6293,1.2865,0.2507
20,2x4,norm,-3.7535,3.422,0,2.2637,1.4354,0.1432,2.5092,1.4002,0.1678,2.409,1.4415,0.0914,2.2713,1.4091,0.085,2.2637,1.4354,0.1432
20,2x4,norm,-2.4575,0.4525,0,1.7481,0.3369,0.1027,1.902,0.3019,0.0841,1.9029,0.3349,0.0794,1.6811,0.3378,0.0916,1.7481,0.3369,0.1027
20,2x4,norm,3.3752,-3.849,0,2.3197,2.2999,0.1607,2.2305,2.0083,0.0538,2.2675,2.1904,0.131,1.9372,1.9616,0.1449,2.3197,2.2999,0.1607
20,2x4,norm,-2.779,-1.8906,0,2.5429,0.8955,0.0562,2.6985,0.8607,0.0431,2.7574,0.848,0.0264,2.3014,0.8322,0.1005,2.5429,0.8955,0.0562
20,2x4,norm,1.9978,-3.6718,0,1.4265,1.7138,0.1807,1.4587,1.6939,0.1371,1.4918,1.7529,0.1816,1.3685,1.6372,0.0637,1.4265,1.7138,0.1807
20,2x4,norm,-2.1795,0.2995,0,1.7162,0.1342,0.1102,1.9095,0.1085,0.1501,1.9091,0.0717,0.1742,1.6516,0.1153,0.1159,1.7162,0.1342,0.1102
20,2x4,norm,-0.4063,3.5727,0,0.5436,1.8404,0.3065,0.5946,1.7325,0.314,0.5316,1.6192,0.2693,0.5332,1.6301,0.3428,0.5436,1.8404,0.3065
20,2x4,norm,-2.9141,-2.6136,0,1.7544,1.1216,0.053,1.9154,1.1182,0.0933,1.9159,1.1873,0.0526,1.6745,1.0991,0.0907,1.7544,1.1216,0.053
20,2x4,norm,-0.9489,-3.2679,0,0.695,1.3603,0.2796,0.7749,1.3461,0.3098,0.7315,1.3463,0.2777,0.6841,1.346,0.2187,0.695,1.3603,0.2796
20,2x4,norm,-1.4541,-2.9853,0,1.0376,1.4523,0.1246,0.9607,1.3653,0.0855,1.0747,1.3465,0.1161,1.0101,1.3726,0.0517,1.0376,1.4523,0.1246
20,2x4,norm,-2.3293,-3.0162,0,1.8319,1.6447,0.2294,1.969,1.7009,0.2687,2.1102,1.7074,0.1945,1.7366,1.5679,0.2048,1.8319,1.6447,0.2294
20,2x4,norm,-2.3408,3.462,0,1.6298,1.6222,0.2715,1.6712,1.6621,0.2731,1.7402,1.8444,0.2788,1.5789,1.5393,0.249,1.6298,1.6222,0.2715
20,2x4,norm,-2.8984,-1.2587,0,2.7261,0.6464,0.1704,2.8878,0.6549,0.1502,2.6478,0.6789,0.1544,2.3871,0.6209,0.107,2.7261,0.6464,0.1704
20,2x4,norm,1.689,1.3606,0,0.9185,0.5672,0.1681,0.9806,0.5537,0.1558,0.9489,0.5379,0.1542,0.8818,0.5834,0.1589,0.9185,0.5672,0.1681
20,2x4,norm,-1.8532,-2.2405,0,1.5673,0.8697,0.1955,1.7206,0.8122,0.2497,1.6383,0.8231,0.1856,1.6211,0.8376,0.1521,1.5673,0.8697,0.1955
20,2x4,norm,3.2529,3.7684,0,2.5105,1.6117,0.2026,2.5736,1.5803,0.2833,2.6734,1.6656,0.199,2.2628,1.4606,0.1303,2.5105,1.6117,0.2026
20,2x4,norm,0.8779,2.1589,0,1.058,0.8686,0.0524,1.0335,0.8747,0.0586,1.0758,0.8611,0.0389,1.0811,0.845,0.0422,1.058,0.8686,0.0524
20,2x4,norm,-2.1513,-0.8834,0,1.7758,0.5304,0.1571,1.9101,0.5764,0.1284,2.0523,0.548,0.1829,1.5898,0.4995,0.1267,1.7758,0.5304,0.1571
20,2x4,norm,2.7764,0.5857,0,1.9988,0.3305,0.1625,2.1029,0.3117,0.1589,2.0434,0.3086,0.1315,1.8446,0.3325,0.1334,1.9988,0.3305,0.1625
20,2x4,norm,-0.2836,3.5063,0,0.0853,1.4805,0.2647,0.0993,1.4576,0.2819,0.1105,1.4521,0.2642,0.0718,1.3992,0.2754,0.0853,1.4805,0.2647
20,2x4,norm,0.8115,-3.4672,0,0.7342,1.5749,0.0927,0.6573,1.4464,0.098,0.7297,1.459,0.0969,0.6599,1.4327,0.065,0.7342,1.5749,0.0927
20,2x4,norm,-3.4128,3.6376,0,2.6031,1.6598,0.181,2.6639,1.593,0.31,2.5535,1.5273,0.1798,2.3124,1.5725,0.1465,2.6031,1.6598,0.181
20,2x4,norm,-0.7805,1.4107,0,0.6387,0.657,0.1648,0.6338,0.661,0.1436,0.6577,0.686,0.1417,0.6031,0.6405,0.1776,0.6387,0.657,0.1648
20,2x4,norm,-3.3328,1.7738,0,2.7263,0.9627,0.1722,2.9581,0.9345,0.1964,2.6951,0.9615,0.1761,2.3881,0.9388,0.2026,2.7263,0.9627,0.1722
20,2x4,norm,3.3312,3.1668,0,3.106,1.4653,0.1802,3.1122,1.3668,0.1301,2.7016,1.4168,0.1914,2.779,1.3936,0.2696,3.106,1.4653,0.1802
20,2x4,norm,3.5619,-0.1609,0,2.4562,0.1228,0.1137,2.5131,0.146,0.0812,2.5418,0.1327,0.0843,1.9417,0.1176,0.1298,2.4562,0.1228,0.1137
20,2x4,norm,-2.6004,-2.9203,0,1.8127,1.0905,0.0783,1.8466,1.092,0.09,1.9207,1.1011,0.0693,1.7554,1.0966,0.0764,1.8127,1.0905,0.0783
20,2x4,norm,-0.8252,2.5682,0,0.3101,1.4712,0.0908,0.3467,1.5771,0.0633,0.3141,1.5679,0.0903,0.3392,1.4554,0.1021,0.3101,1.4712,0.0908
20,2x4,norm,0.4475,-3.3851,0,0.1304,1.744,0.15,0.1218,1.7184,0.1011,0.1376,1.7349,0.1153,0.1266,1.6629,0.1447,0.1304,1.744,0.15
20,2x4,norm,3.2775,-3.0469,0,2.9402,1.4352,0.1897,2.8667,1.2931,0.1584,2.9727,1.3509,0.1774,2.7153,1.2578,0.0987,2.9402,1.4352,0.1897
20,2x4,norm,2.0182,-2.0662,0,1.4471,0.746,0.1494,1.4611,0.7065,0.1764,1.4856,0.7207,0.1335,1.4587,0.7295,0.1382,1.4471,0.746,0.1494
20,2x4,norm,-0.2065,-2.443,0,0.2349,1.2114,0.0658,0.2396,1.2177,0.1301,0.2437,1.1919,0.0853,0.2442,1.1967,0.0639,0.2349,1.2114,0.0658
20,2x4,norm,0.6735,-0.9901,0,0.5066,0.5785,0.1642,0.4951,0.5842,0.1376,0.5465,0.6256,0.1382,0.5032,0.5579,0.1558,0.5066,0.5785,0.1642
20,2x4,norm,3.5005,-1.5595,0,3.1626,0.7312,0.1827,3.4611,0.6994,0.1462,2.9867,0.7325,0.1443,2.6465,0.7042,0.2097,3.1626,0.7312,0.1827
20,2x4,norm,-3.057,0.4255,0,2.2642,0.3526,0.0905,2.3652,0.3409,0.0953,2.3481,0.338,0.1175,1.9085,0.3441,0.0928,2.2642,0.3526,0.0905
20,2x4,norm,2.9824,-0.5335,0,1.8117,0.2714,0.1538,2.1045,0.2904,0.1837,2.0768,0.2527,0.1344,1.6959,0.2896,0.191,1.8117,0.2714,0.1538
20,2x4,norm,3.7907,0.9992,0,2.7378,0.5608,0.1155,2.8033,0.5716,0.0888,2.7877,0.5674,0.0897,2.1589,0.5218,0.0634,2.7378,0.5608,0.1155
20,2x4,norm,-0.7638,1.5228,0,0.5447,0.5031,0.1015,0.5323,0.4913,0.0739,0.5636,0.5191,0.1061,0.5515,0.5017,0.0939,0.5447,0.5031,0.1015
20,2x4,norm,3.8625,0.6573,0,3.3883,0.4031,0.1812,3.0583,0.3962,0.1973,2.9244,0.3969,0.1733,2.3435,0.3642,0.1696,3.3883,0.4031,0.1812
20,2x4,norm,3.2763,-2.5406,0,2.272,1.1126,0.2781,2.2728,1.1198,0.3327,2.2734,1.0632,0.2678,2.0857,1.0583,0.2038,2.272,1.1126,0.2781
20,2x4,norm,-2.9277,-0.7651,0,1.8853,0.2969,0.0623,1.9923,0.2965,0.0577,1.9522,0.3177,0.0465,1.6779,0.303,0.1111,1.8853,0.2969,0.0623
20,2x4,norm,2.5809,3.5369,0,1.8519,1.719,0.0479,1.7923,1.8388,0.1627,1.8648,1.9212,0.0487,1.774,1.7049,0.0769,1.8519,1.719,0.0479
20,2x4,norm,3.5257,-0.8914,0,2.379,0.3855,0.3034,2.5389,0.3609,0.2971,2.5039,0.3398,0.2935,2.002,0.3699,0.2896,2.379,0.3855,0.3034
20,2x4,norm,1.8803,2.1068,0,1.3204,0.9894,0.128,1.3962,0.9308,0.0698,1.4016,1.0028,0.1178,1.3205,0.9814,0.1131,1.3204,0.9894,0.128
20,2x4,norm,2.5208,-0.4964,0,1.6796,0.2671,0.1999,1.8723,0.2809,0.1992,1.8702,0.3183,0.1973,1.5898,0.285,0.1927,1.6796,0.2671,0.1999
20,2x4,norm,1.6783,-2.7283,0,0.7152,1.3278,0.1608,0.7449,1.3707,0.186,0.7767,1.4251,0.2108,0.6888,1.2774,0.1196,0.7152,1.3278,0.1608
20,2x4,norm,1.8591,-2.6629,0,1.7594,1.2115,0.2661,1.8502,1.221,0.3234,1.9372,1.2323,0.2663,1.7371,1.1525,0.2542,1.7594,1.2115,0.2661
20,2x4,norm,-3.0011,1.6092,0,1.5976,0.7754,0.1937,1.7724,0.7469,0.1725,1.7799,0.7748,0.1806,1.5606,0.7657,0.1761,1.5976,0.7754,0.1937
20,2x4,norm,-1.042,-1.2073,0,0.8361,0.5459,0.2054,0.8305,0.5481,0.1828,0.868,0.553,0.1862,0.832,0.5571,0.2117,0.8361,0.5459,0.2054
20,2x4,norm,-1.6181,2.5855,0,1.1702,1.5948,0.0591,1.1703,1.511,0.1116,1.2464,1.6135,0.0691,1.1537,1.569,0.0542,1.1702,1.5948,0.0591
20,2x4,norm,3.3439,3.0192,0,2.3828,1.5162,0.234,2.5718,1.4307,0.1786,2.5083,1.4765,0.222,2.348,1.5033,0.2067,2.3828,1.5162,0.234
20,2x4,norm,-2.1527,1.2509,0,1.5677,0.467,0.1387,1.7366,0.4348,0.1386,1.7487,0.4654,0.1415,1.5955,0.4545,0.126,1.5677,0.467,0.1387
