n,design,distr,effectX1,effectX2,effectX1X2,pX1,pX2,pX1X2,parX1,parX2,parX1X2,rnkX1,rnkX2,rnkX1X2,artX1,artX2,artX1X2,intX1,intX2,intX1X2
1000,4x3,lnorm,-0.868864702060819,0,0,7.09569402753807e-281,0.974324494193329,0.378562938537747,1.0580733813729e-95,0.597709092983298,0.908929964587261,1.92111183219542e-265,0.917780342804316,0.338253223115017,1.28814078075929e-264,0.945001343270866,0.630960383517075,4.81213861286647e-281,0.969913742894047,0.364222845575703
1000,4x3,lnorm,-1.7269277907908,0,0,0,0.302149407585243,0.227988253349706,0,0.603698425771625,0.595314521260614,0,0.387614720964937,0.193442936353708,0,0.414683264748329,0.230636516820463,0,0.301229642153426,0.229200232500891
1000,4x3,lnorm,2.27928008139133,0,0,0,0.739033301572385,0.62772194139149,0,0.676933740623537,0.488362578640997,0,0.821983643626831,0.55348886286727,0,0.577473646324037,0.307788099122169,0,0.751016201784206,0.616404143972808
1000,4x3,lnorm,2.27441862598062,0,0,0,0.755561905332687,0.744607782084808,0,0.680240146389048,0.779838622522388,0,0.743408971919971,0.76934446971591,0,0.336539462812459,0.364109137031205,0,0.755389130247747,0.739686536707164
1000,4x3,lnorm,2.06516292504966,0,0,0,0.870553075569688,0.533389894421169,0,0.501780525417013,0.754973535043001,0,0.73543692990323,0.738138628498085,0,0.506333449231114,0.565086424859435,0,0.856302676221022,0.548693658584693
1000,4x3,lnorm,0.438259601593018,0,0,2.1703639315144e-83,0.272968530675136,0.0954146779736632,1.54878657924729e-34,0.941084564451433,0.0866364818600264,4.76824797446601e-82,0.155882424675849,0.238584416309464,7.26806677674275e-81,0.322143901025788,0.331545814316068,6.37686550823478e-83,0.280624326136612,0.0928387071947676
1000,4x3,lnorm,1.14130377396941,0,0,0,0.23064097998047,0.276933557564361,8.41284654589824e-156,0.705713610793443,0.247812187134754,0,0.131899391055785,0.178524581096194,0,0.00751735710151173,0.0512825570586779,0,0.216175311141503,0.274274692889041
1000,4x3,lnorm,-2.96759606339037,0,0,0,0.484920601146772,0.0637905353131613,0,0.506955881918736,0.0169088215034045,0,0.475763068164605,0.134379821305287,0,0.883060779203488,0.320059583410694,0,0.619133486892634,0.0760742563872242
1000,4x3,lnorm,2.61732485331595,0,0,0,0.876465542282252,0.00126051834099448,0,0.91239216396733,0.0326605987153167,0,0.697793142092911,0.000482720180956736,0,0.920372528288688,0.000229074212407137,0,0.881311898279735,0.00106604840146153
1000,4x3,lnorm,2.49039739742875,0,0,0,0.702396072705631,0.352986191252236,0,0.784822657174673,0.812351673504801,0,0.815013904662124,0.340467731717758,0,0.179887503306357,0.407456143752129,0,0.679793292519365,0.367539050684964
1000,4x3,lnorm,-0.930101092904806,0,0,5.8049379278618e-270,0.879889091894765,0.881703549210079,1.46781071828915e-118,0.923850153092623,0.953145385617049,2.53220438916069e-251,0.901323880665148,0.790849010030615,2.45637501963295e-251,0.901428571564457,0.915088903705557,2.35852159399237e-269,0.870489487394689,0.882362184993837
1000,4x3,lnorm,2.66342748142779,0,0,0,0.24008757741806,0.699911217061248,0,0.134310822874407,0.274406276140431,0,0.350435211023954,0.90415776672804,0,0.00012809823867801,0.0528926124623623,0,0.264100303243364,0.739365616861805
1000,4x3,lnorm,3.54173719882965,0,0,0,0.659849947045947,0.0512628651819603,0,0.39807441741918,0.057158387124695,0,0.656395097943458,0.0605815608767707,0,0.0203311057130832,0.00133278894175424,0,0.61981885591454,0.0423363903805565
1000,4x3,lnorm,3.79714837670326,0,0,0,0.364211359972129,0.183417334791219,0,0.415696343824642,0.673957478092382,0,0.15143925763917,0.208555056872708,0,0.149731495368424,0.0438386074981889,0,0.511625250237771,0.215941997479315
1000,4x3,lnorm,3.40311412140727,0,0,0,0.491189685276086,0.889840023071931,0,0.615731371176509,0.972180347080104,0,0.560612311101601,0.899601560142912,0,0.274871957235601,0.597813811037599,0,0.489125904433441,0.905643525087412
1000,4x3,lnorm,0.0240268018096685,0,0,0.319279765048701,0.454816285893891,0.249349927704255,0.0862318096427982,0.671009722064934,0.64012222522969,0.505387503737186,0.366793606633989,0.216514589507614,0.543360060404288,0.32631473105547,0.236123844128023,0.326382592007743,0.44747105382914,0.246165668732661
1000,4x3,lnorm,3.63058876246214,0,0,0,0.302378356841867,0.209313643218362,0,0.17060601685902,0.112920413582418,0,0.237202357727011,0.365719200734408,0,0.00231030186939492,0.0270648720099693,0,0.383806784274232,0.235601170614626
1000,4x3,lnorm,-1.086052140221,0,0,0,0.280860293497104,0.305966646012208,4.83087792058111e-190,0.834553850371394,0.0624074032552043,0,0.511738034332309,0.348989044120755,0,0.271160099347384,0.332953906095391,0,0.275137838757249,0.309746091804364
1000,4x3,lnorm,-3.78553394041955,0,0,0,0.166217146717947,0.730481145827767,0,0.258540241740114,0.702212959543112,0,0.287201980299446,0.930229380789014,0,0.0330112423936261,0.539140804246625,0,0.16120121554505,0.657529125132659
1000,4x3,lnorm,-1.30603539012372,0,0,0,0.841257273481227,0.998153596029296,0,0.669454297395375,0.705775775710341,0,0.780521680406348,0.99924483922497,0,0.197037244062793,0.900360075532438,0,0.831275717375102,0.998363098426623
1000,4x3,lnorm,-1.90855822525918,0,0,0,0.605951917281709,0.519666115234952,0,0.987200446302965,0.783295888180755,0,0.841416282639927,0.470956285437115,0,0.0588943898074938,0.152248486316636,0,0.583004280664062,0.515498435708271
1000,4x3,lnorm,-2.52412757091224,0,0,0,0.659083947771608,0.791958735525758,0,0.539743381513591,0.771002150723077,0,0.579689488132692,0.923543964488652,0,0.0228035871409851,0.0430069701048141,0,0.691719913268269,0.797187885597437
1000,4x3,lnorm,-2.27973035722971,0,0,0,0.45896427259711,0.117060145744858,0,0.0692336515358754,0.384203916935015,0,0.68345746784954,0.129006966980369,0,0.262403412860722,0.109766098958013,0,0.423548922534083,0.1269481034673
1000,4x3,lnorm,-2.82249048724771,0,0,0,0.741696761173989,0.145331345055978,0,0.35032033927942,0.68009826134591,0,0.916656992277582,0.603514913420222,0,0.296582264811329,0.24687421842475,0,0.77961654873387,0.18999353684088
1000,4x3,lnorm,0.69469859264791,0,0,8.25063890219077e-187,0.225658835785556,0.971014054079761,8.73531246096835e-83,0.0263079448445411,0.68871533004134,1.27848782031891e-170,0.428219805308466,0.782681209163908,5.51867015929001e-169,0.380003950345833,0.932378029890225,1.22694001815025e-186,0.216413135743063,0.972851026820606
1000,4x3,lnorm,-0.485748965293169,0,0,4.46062122742056e-91,0.907385807678124,0.318462457707062,2.11041726132851e-38,0.950171389792398,0.484047662285535,4.46167837001158e-84,0.822096573176915,0.516086655885383,2.47061850369873e-83,0.919490360011942,0.730550726365234,5.4148630150705e-91,0.904698711178556,0.300739693089541
1000,4x3,lnorm,0.316692100837827,0,0,2.4040577190063e-56,0.7473437958546,0.288275129818894,1.46677033376609e-26,0.594407196859501,0.666746022648214,1.77132458418579e-54,0.701852207585173,0.358390537822201,1.42279646804945e-54,0.708059225332105,0.438007213054523,4.4776616922182e-56,0.748117334418405,0.283691225413316
1000,4x3,lnorm,-3.33027089945972,0,0,0,0.600522393976511,0.175098226106349,0,0.672274129659484,0.388926189927709,0,0.445863580463474,0.194880492718749,0,0.0266492619277767,0.020484912756417,0,0.680789371565211,0.177416464821879
1000,4x3,lnorm,1.39173866808414,0,0,0,0.649316620309399,0.236376777367801,0,0.509698347857315,0.183890481240175,0,0.325206252814117,0.264791779342837,0,0.460897373654524,0.0541832313871172,0,0.649747674483456,0.239325407605617
1000,4x3,lnorm,-0.00461980700492859,0,0,0.0814696703371512,0.218462473502529,0.408015153441901,0.0522856208976213,0.552751457679772,0.106015465183719,0.0524232897262321,0.171751838171779,0.460486853438654,0.0509958334496217,0.123617439124723,0.438092310316137,0.0814349999411103,0.216584465459345,0.381492689327081
1000,4x3,lnorm,-3.25962160341442,0,0,0,0.808426729964861,0.342360636121686,0,0.894157107728636,0.394141811158817,0,0.619872474036372,0.481361884381331,0,0.364093217380479,0.51696498881729,0,0.844935274699221,0.319255899633386
1000,4x3,lnorm,1.56971733644605,0,0,0,0.82797292635986,0.015058365939892,0,0.918048144978913,0.0658625527990158,0,0.647683636295461,0.0528486789295904,0,0.108061948991086,0.0150272500625433,0,0.833249537115144,0.0159748075780075
1000,4x3,lnorm,0.546551385894418,0,0,3.37582552930119e-118,0.712741488463964,0.594488138815507,1.00552665007163e-56,0.319027400087471,0.873064360123629,1.05052940470305e-102,0.880346900678521,0.253563042293966,7.74149565154788e-102,0.946523778437233,0.28732957438534,5.24516679396856e-118,0.71155320181108,0.610119932090346
1000,4x3,lnorm,-1.50721119903028,0,0,0,0.8676437228196,0.0385386509668254,1.22184910628444e-262,0.908385398222249,0.683962160954148,0,0.89642468308511,0.0371798274951776,0,0.58129183156594,0.0523734698562844,0,0.886480139852649,0.0416269744322752
1000,4x3,lnorm,3.57687817886472,0,0,0,0.256217390867578,0.171073243745537,0,0.318400487727067,0.539582164566909,0,0.343938876095183,0.166499854220737,0,0.0224948363520465,0.0834289310541702,0,0.23221560333288,0.190125893154657
1000,4x3,lnorm,-2.20034015551209,0,0,0,0.663492379282699,0.0658036259912822,0,0.61569213796177,0.246383112115678,0,0.485728938105834,0.0432861619331108,0,0.334092478970816,0.012396663408243,0,0.667976427106054,0.0642970849764416
1000,4x3,lnorm,3.45831725001335,0,0,0,0.415166379436989,0.840786575013617,0,0.392705347494045,0.885431333974306,0,0.609346443179823,0.701354165240918,0,0.201992761837513,0.187399006205123,0,0.413732400090638,0.777730299666151
1000,4x3,lnorm,0.435437036678195,0,0,2.84880403893868e-97,0.214143310091645,0.164109457493579,2.89676755552337e-44,0.258275326255556,0.0363271366318087,2.15199331884985e-94,0.16340301692675,0.274991680362669,1.41739093118937e-93,0.300777386599901,0.345922878154505,8.19391005579037e-97,0.206589130341971,0.170101992720227
1000,4x3,lnorm,-3.91907202266157,0,0,0,0.789085928224277,0.176517897527012,0,0.568981195771931,0.566949808114209,0,0.636744525191866,0.376145175859856,0,0.0381175638128924,0.108971280075038,0,0.920005059695256,0.0660332500740516
1000,4x3,lnorm,-3.84746816940606,0,0,0,0.492822709361908,0.168327899169266,0,0.484667846962601,0.691895544663855,0,0.31948386304611,0.213757995427179,0,0.0240736643687803,0.0239863151287683,0,0.703365616220701,0.217815180595247
1000,4x3,lnorm,3.30185016617179,0,0,0,0.358441790547687,0.705163925394461,0,0.545037353035334,0.278995841885754,0,0.310802341235995,0.62546011422909,0,0.0871860969125252,0.661133170649256,0,0.364479571828342,0.667750912217069
1000,4x3,lnorm,2.20704601146281,0,0,0,0.561205254094822,0.602816222619937,0,0.741027466221859,0.919458516514463,0,0.767512890502121,0.55429502345194,0,0.752711337910671,0.822481788141488,0,0.55113667158674,0.565462231699562
1000,4x3,lnorm,-1.16888022981584,0,0,0,0.582467677803749,0.473169386772887,2.16017909917112e-262,0.325413005956412,0.152036679708573,0,0.565084132896782,0.60314945523038,0,0.0623054169052231,0.670100414047018,0,0.566821295737517,0.479090523613333
1000,4x3,lnorm,-2.91535732336342,0,0,0,0.881930568833813,0.0117484978892713,0,0.92889157144772,0.0752825069692331,0,0.981612115311726,0.0166763565797542,0,0.506605379118694,0.00714911581697485,0,0.797866001125789,0.00714207818987575
1000,4x3,lnorm,0.223469810560346,0,0,8.19045329073458e-15,0.908978622557737,0.334062904452213,1.38690662070807e-11,0.792206698516806,0.374804022600752,2.32843009226115e-13,0.980456479840217,0.390053717258404,3.1130600885119e-13,0.969659263745649,0.446018807230786,1.02223379004878e-14,0.905169731885826,0.335545253717546
1000,4x3,lnorm,-3.27682453580201,0,0,0,0.257352996774253,0.962227231742232,0,0.19399477125927,0.467559683407756,0,0.412493686244348,0.852208723285249,0,6.97618955983224e-06,0.0191274079235876,0,0.292354897121985,0.953873348980585
1000,4x3,lnorm,-3.60422821901739,0,0,0,0.637678410515139,0.271643445267214,0,0.688426472774578,0.365976905287654,0,0.598504199018368,0.339681483684362,0,0.608819632062413,0.3863911980212,0,0.648288720292938,0.25295469578987
1000,4x3,lnorm,2.03248379006982,0,0,0,0.944730784146792,0.292400546569854,0,0.743373934585693,0.666691506736825,0,0.791366716385457,0.195032405338341,0,0.445383812838123,0.222464771953651,0,0.957563844723542,0.305500276947787
1000,4x3,lnorm,-3.95525423251092,0,0,0,0.968720767336671,0.494788931575533,0,0.81156352764715,0.497044566162023,0,0.892784405734431,0.655661193226564,0,0.217782055662714,0.347984556702691,0,0.945460490989979,0.452111010808683
1000,4x3,lnorm,0.574428698047996,0,0,6.63133076899013e-131,0.897782180203208,0.206225858131192,1.64005099328011e-48,0.573218657828159,0.478090986534428,2.77781048534636e-123,0.875803619484409,0.149290080583798,6.81062981685864e-123,0.939257062511486,0.272183123748395,5.21468468082369e-131,0.898686948983695,0.204838995238947
1000,4x3,lnorm,-3.43850171938539,0,0,0,0.183035402087581,0.879836386083747,0,0.618144885189318,0.972359508165564,0,0.249374770608729,0.676040272058563,0,0.280850347759452,0.654544426075725,0,0.206395849809857,0.89835857355866
1000,4x3,lnorm,2.7876818459481,0,0,0,0.611735729052865,0.652387629154926,0,0.962937490580927,0.626243082299426,0,0.586654437980826,0.832261557522287,0,0.844038049224567,0.850878850462874,0,0.6916672515842,0.630880672960085
1000,4x3,lnorm,1.46269675530493,0,0,0,0.533812719812009,0.225545361658353,1.81591021781585e-271,0.841698230081653,0.60886068357815,0,0.632646548828893,0.440769418151751,0,0.620595953374123,0.458747174738863,0,0.534901739811853,0.23153031810708
1000,4x3,lnorm,-3.13827955164015,0,0,0,0.737208312798833,0.690041951445169,0,0.851146686129154,0.710714636909998,0,0.975702240016234,0.753273831028012,0,0.34966171233603,0.771755659480722,0,0.612903425063287,0.657490014349069
1000,4x3,lnorm,2.45510932803154,0,0,0,0.0643538364715513,0.965502882510308,0,0.182070414146787,0.476942563474428,0,0.028559842487268,0.960168803018765,0,0.0427824773055874,0.294734108909363,0,0.0746915108652187,0.962673454838696
1000,4x3,lnorm,-3.9371036645025,0,0,0,0.967423913238704,0.488176882457546,0,0.653790378788516,0.928277823685913,0,0.902100296261849,0.466447989164305,0,0.116084895153801,0.204751692532863,0,0.857254878858146,0.632718571561229
1000,4x3,lnorm,0.0374618861824274,0,0,0.406769009162875,0.192123172066941,0.405860868786714,0.205546993873964,0.481511343018737,0.340613230584266,0.531541494896323,0.242552163305155,0.391871569180566,0.515957755071216,0.21568050719201,0.339231889930712,0.41936663724118,0.182688305075055,0.417935003213823
1000,4x3,lnorm,0.920400861650705,0,0,0,0.136127026966519,0.729248919789286,6.62582316987443e-173,0.351695502680923,0.0550750042815253,0,0.0705675654004999,0.968112215155818,0,0.150155115945542,0.875470334797198,0,0.121757296889567,0.738216016980561
1000,4x3,lnorm,-0.36385852843523,0,0,9.32495102592552e-48,0.655543212678132,0.264363496001772,3.06237487705327e-18,0.391540952398462,0.227586933759443,3.49499125066151e-44,0.561092656348792,0.34477531839343,5.98116572341548e-44,0.790240737991512,0.299470770512575,1.0618245737636e-47,0.651324107229716,0.273645380958696
1000,4x3,lnorm,-1.3909216132015,0,0,0,0.682529378112888,0.377257030722068,0,0.851090958509513,0.70705453007761,0,0.893596101767578,0.435051701956417,0,0.492918475956378,0.291159188950396,0,0.662709335570389,0.384480594542026
1000,4x3,lnorm,-2.40854942984879,0,0,0,0.867742329529143,0.283753274222467,0,0.30209805757423,0.19482609015548,0,0.687008654121798,0.276880904648698,0,0.00117769087447755,0.0508731171302466,0,0.908717696989607,0.304296333806814
1000,4x3,lnorm,1.156803233549,0,0,0,0.694057672116062,0.86737335298259,2.65138009216511e-242,0.0505527774799298,0.456835406427785,0,0.927445270392055,0.830097388349764,0,0.0944101233840716,0.01751999552411,0,0.72603962858296,0.862586113836257
1000,4x3,lnorm,2.62124531902373,0,0,0,0.369452684052578,0.453199722449607,0,0.16620309183913,0.748826014534888,0,0.796688529903142,0.377791514289166,0,0.239077373546208,0.337774107884188,0,0.374644956630887,0.458722220009602
1000,4x3,lnorm,-2.06713143363595,0,0,0,0.427320500735798,0.444419002280871,0,0.87641697787074,0.158281330120721,0,0.423896207817493,0.366527920297628,0,0.507933412831952,0.227869434768174,0,0.477041848439212,0.374652073333749
1000,4x3,lnorm,2.4525801949203,0,0,0,0.730058778431456,0.766839299610923,0,0.823439874044087,0.899895878933682,0,0.525592791184755,0.711631593166518,0,0.744353410506208,0.393541562839576,0,0.722067119529661,0.754252349873083
1000,4x3,lnorm,-1.30006693862379,0,0,0,0.43360829326757,0.832839703262274,1.08284724878209e-217,0.707306606833417,0.719094197831986,0,0.587331705417571,0.82809017386163,0,0.805890098995983,0.853584119396894,0,0.45812423639802,0.836593942978476
1000,4x3,lnorm,-2.88161120377481,0,0,0,0.874715095085385,0.781776233043378,0,0.835121564195711,0.743483785722992,0,0.965172408941968,0.920502006614052,0,0.769152186501253,0.515705789859426,0,0.875893200303443,0.761772117329535
1000,4x3,lnorm,2.26387163251638,0,0,0,0.32431652833781,0.0692208366482105,0,0.220235788859948,0.431959199515642,0,0.56189022006218,0.213240838634875,0,0.736228158854243,0.843459903369487,0,0.300673981681158,0.104415617837339
1000,4x3,lnorm,1.77664182521403,0,0,0,0.740549692210111,0.885131496843768,0,0.982222879205735,0.505455636504244,0,0.801860897903611,0.883948442253195,0,0.381121394150247,0.700525594093269,0,0.722986524897664,0.886213577830159
1000,4x3,lnorm,-2.38654561340809,0,0,0,0.221116768818511,0.174281373894363,0,0.0791080258183188,0.51479107079896,0,0.162704241830649,0.196990208552559,0,0.0664094362203827,0.0461518472603372,0,0.21473794162865,0.170651103074893
1000,4x3,lnorm,-1.67733364552259,0,0,0,0.79932952539125,0.472159240152782,0,0.91164477323748,0.889332632311992,0,0.651817349910793,0.64143434571442,0,0.732674056866074,0.858495086854277,0,0.804931893962268,0.464595514183568
1000,4x3,lnorm,0.263237427920103,0,0,1.72015253086335e-30,0.717985618505636,0.977610740291088,5.53827746625051e-12,0.41788769132436,0.445463645225383,6.80799404887308e-29,0.934400760461977,0.977079981936773,1.3531292818881e-28,0.857158596022182,0.988560729705827,1.75766236109164e-30,0.70554963791758,0.978987816768113
1000,4x3,lnorm,-0.28061823733151,0,0,4.0206796647133e-29,0.0715037779683369,0.943332152492919,3.5818084512238e-14,0.105456715574039,0.453060827157407,2.56962675363987e-25,0.0860723516242736,0.911184044539932,3.03947461209674e-25,0.0578033749818739,0.858993477787426,3.6406276902571e-29,0.0761472875140384,0.952713012369553
1000,4x3,lnorm,-3.63574573025107,0,0,0,0.777507839604429,0.866537042670591,0,0.816999092249105,0.355706717016414,0,0.869740371832393,0.974682339507657,0,0.902906054099656,0.999114942597871,0,0.774729473414522,0.81183479358143
1000,4x3,lnorm,3.61434168182313,0,0,0,0.989037498689379,0.529904500464192,0,0.282374803562235,0.771329485931576,0,0.912618743671795,0.31558207199637,0,0.228270014790484,0.312751600241351,0,0.938653595734724,0.634156611376849
1000,4x3,lnorm,-1.23517018742859,0,0,0,0.464925156141288,0.353085513351781,1.02357650112901e-235,0.512374725727724,0.146472265642329,0,0.493198739908863,0.305725754823817,0,0.362274980016673,0.582349274166335,0,0.456259564972663,0.347747764351697
1000,4x3,lnorm,-3.13385952450335,0,0,0,0.90423232929605,0.204299286624349,0,0.917362530882313,0.981476632267798,0,0.830432355194868,0.0648316400952159,0,0.816321392806705,0.353219354971287,0,0.871778115229695,0.287654731782707
