n,design,distr,effectX1,effectX2,effectX1X2,pX1,pX2,pX1X2,parX1,parX2,parX1X2,rnkX1,rnkX2,rnkX1X2,artX1,artX2,artX1X2,intX1,intX2,intX1X2
12,4x3,lnorm,0,4,0,0.451072878224515,1.23085505147856e-37,0.301521177803182,0.809279871891505,2.48733983609721e-19,0.933697835796114,0.645944928637241,2.68834475037428e-35,0.528913294964003,0.1146996233776,6.93048714723598e-33,0.289536094037539,0.458791676578141,1.44834627782279e-35,0.374179404965657
12,4x3,lnorm,0,4,0,0.958608904346389,1.51840886211049e-40,0.468414691550051,0.680234611302569,3.77741692682689e-21,0.552909835826188,0.998285284640008,8.52608306909107e-40,0.54818876883058,0.140178649445563,1.56998704815219e-36,0.266343489139945,0.870759786861608,8.74964690697034e-36,0.358111994483958
12,4x3,lnorm,0,4,0,0.324552466913972,4.12878877625307e-44,0.0123383639720311,0.0719286388273786,9.97830362985044e-20,0.0166219843894359,0.276763055271296,3.92259715033035e-40,0.0236124409430408,0.0205110419049027,3.83955235114302e-35,0.00715848469002864,0.267289145827746,6.17744294165381e-35,0.0130278103364428
12,4x3,lnorm,0,4,0,0.650327560460835,6.67603829632559e-36,0.367837369080554,0.039339741833736,7.91866990879212e-24,0.0202755142821427,0.938531938969233,5.13149584265712e-34,0.567576382127836,0.0022414853670763,1.23504484729472e-28,0.0221571150780606,0.698697625547,1.07763746655379e-31,0.463815590838256
12,4x3,lnorm,0,4,0,0.261089760173635,9.19311912905114e-42,0.218793172766664,0.928230869387387,1.14462480245541e-23,0.98853346158302,0.782069233070102,5.64464427009906e-42,0.740618075237152,0.635641504757855,4.58863122229503e-41,0.849321023025778,0.427816440577432,1.69111426064317e-37,0.31605569628674
12,4x3,lnorm,0,4,0,0.810566253832813,7.73398397545771e-41,0.889379390139858,0.930084500728477,8.00226940592181e-25,0.984471559871301,0.743045962088391,3.23458568188139e-34,0.895468349956837,0.694606090239977,4.47163153642911e-34,0.892135160725314,0.905276585053335,2.68280239159632e-30,0.787210139848163
12,4x3,lnorm,0,4,0,0.047531094852194,3.10223216379904e-42,0.510017940776441,0.339825805115352,9.08751422093857e-17,0.471202457774426,0.0550582312618234,3.94319010607018e-42,0.531131707600835,0.0768223150729425,4.39252206604095e-38,0.282574556380872,0.0192381075623827,9.52860368051457e-38,0.31728585073655
12,4x3,lnorm,0,4,0,0.51349742214292,1.55901212873289e-39,0.837849759761642,0.392430133637873,2.61630575306259e-19,0.652208639123933,0.681898785673595,3.60953711065945e-43,0.335059154254679,0.17395073457062,5.68534187045501e-43,0.269561884227016,0.473055228113614,1.61752809124665e-37,0.778624001946606
12,4x3,lnorm,0,4,0,0.168366508055834,9.69679353663379e-43,0.067107255208107,0.644729786848806,1.60038112452347e-21,0.598392291862209,0.335736212478966,9.8108557522143e-40,0.392443198232524,0.21068219116624,1.49642078162291e-38,0.246577991819933,0.24449130944308,2.33456432284645e-37,0.174375635951943
12,4x3,lnorm,0,4,0,0.884749997972308,1.35873558251949e-41,0.638576192669479,0.995789389955003,1.66077223692794e-17,0.824708869485053,0.71642126552395,9.22468456823138e-42,0.488134653220091,0.270320364362521,2.23991189924766e-39,0.270187485355868,0.935506425491673,1.27640620585556e-38,0.48356117237847
12,4x3,lnorm,0,4,0,0.326211042594273,1.8421359190882e-38,0.839109104802047,0.474908131823172,4.48421510926998e-16,0.838880062713636,0.27205315791816,1.02469272821316e-37,0.684426819146729,0.110946196196573,3.36816876487456e-34,0.42079449951409,0.482294638940127,1.55436655322932e-33,0.64196308564947
12,4x3,lnorm,0,4,0,0.587473986162811,4.2518491143563e-39,0.19163374686497,0.48082118041803,9.23324810199933e-23,0.351350755297374,0.331042446086268,8.24766917912639e-40,0.144973428042114,0.0171774428322336,3.19052395776007e-32,0.0714450411759747,0.406869054401777,2.42815079737215e-37,0.112651433971391
12,4x3,lnorm,0,4,0,0.758905847361226,1.52550176791128e-33,0.441582958154935,0.788664076716072,2.46413697525631e-16,0.82018826277358,0.875029075746311,2.078709598488e-34,0.402453716341033,0.256921363388194,6.19457511451585e-32,0.310117149749451,0.724210739115605,1.15122247321717e-32,0.4028800736732
12,4x3,lnorm,0,4,0,0.58666837344922,2.38810205010685e-33,0.880558757824163,0.80073466909645,2.80076367062028e-16,0.689305734101557,0.500706984918418,8.3915354028554e-34,0.573673877707556,0.0075869585648866,1.09918124037046e-31,0.349685018224017,0.704866492882257,6.52234869292972e-32,0.722426708695464
12,4x3,lnorm,0,4,0,0.856386137366343,4.28557080852461e-42,0.478470908680952,0.970026783680659,4.75431012807552e-21,0.568353639726067,0.885267479078621,1.06915677624058e-36,0.491901192929676,0.489974960531109,4.42238698335128e-36,0.361200526417399,0.909069056741122,4.3592483481247e-32,0.464042838390309
12,4x3,lnorm,0,4,0,0.330768322440695,1.56677651197583e-34,0.536565807337801,0.879086518234039,1.5702112338738e-17,0.845240458650742,0.22916256332195,5.23733511235835e-34,0.502255131846469,0.538514387799836,1.14247545775292e-30,0.831574955451041,0.320250268930236,3.08862720092244e-31,0.413979292941023
12,4x3,lnorm,0,4,0,0.048574786121645,1.79065590038934e-42,0.597573891354817,0.173050264818669,1.86758761128952e-18,0.764963741173981,0.0751130287195632,2.54616961637101e-38,0.587833895172333,0.00393396155373925,2.59138808586196e-38,0.034995489110443,0.0708843658678144,7.59841077839929e-34,0.787483402376721
12,4x3,lnorm,0,4,0,0.266245715589132,2.8873305912714e-37,0.400387300592376,0.904815049039835,4.54793809242677e-13,0.341850559245238,0.224590334200569,8.97603984179155e-39,0.469872852358056,0.295181137907497,2.57264500833559e-32,0.0666300166355789,0.361088324650426,5.67213683333606e-36,0.487395341943901
12,4x3,lnorm,0,4,0,0.160082266164829,2.21212934908918e-42,0.618150207464393,0.134505971102557,7.60502191843874e-27,0.248461070866009,0.195879097220878,8.54798727543593e-41,0.49087983707385,0.000104016328339445,6.11914568377595e-38,0.00109779809606785,0.131295307959458,6.07504662272525e-36,0.786323839841699
12,4x3,lnorm,0,4,0,0.162757902741941,2.35436198869638e-42,0.750614773001383,0.291095416846917,4.83273338229828e-22,0.856994193669827,0.166909321421166,5.36175821727446e-39,0.752524009983063,0.0428902288360614,1.72597072954972e-39,0.166173112061574,0.277557702743265,1.34481260887269e-34,0.916216324437775
12,4x3,lnorm,0,4,0,0.202952775537143,5.21313897108222e-40,0.433701150534836,0.347776886593532,8.24537191407893e-23,0.672771341801889,0.263908270510554,7.13013946338785e-41,0.43446576659916,0.031849453227866,8.22289805541904e-37,0.175557292537914,0.190825018942564,3.31022216911974e-36,0.291084509704483
12,4x3,lnorm,0,4,0,0.0346455897040262,4.01869383356842e-41,0.115846591077715,0.116717594213665,1.41126523552325e-24,0.212386410545936,0.143594970874152,9.82751554919571e-38,0.183748189327161,1.35174015483053e-06,4.25557220409431e-35,0.000314209086953902,0.038988292254183,7.74126045907192e-34,0.351262901625071
12,4x3,lnorm,0,4,0,0.183139435376815,6.83457121643462e-46,0.349977407181269,0.120388937501269,7.12412521026735e-20,0.644889157958596,0.117131068367115,1.01685434439622e-41,0.33866246228532,0.00214189301190269,8.90773742318773e-37,0.00665459513248535,0.233173877401665,1.77051535958056e-39,0.274136815309565
12,4x3,lnorm,0,4,0,0.454084881134258,1.2599954989257e-43,0.46657789158515,0.879087125161689,1.00533178031297e-18,0.92186350670408,0.468631313464707,2.98684395416108e-42,0.366817538106659,0.370604767477324,9.9587002060975e-43,0.399481557479894,0.583006927445036,1.17739545950698e-37,0.571001764679069
12,4x3,lnorm,0,4,0,0.765597990365346,2.05492520493287e-45,0.826095058405632,0.788184152212793,9.50092951689053e-25,0.962803933245446,0.806927631775449,3.43242207806502e-41,0.808591314901818,0.611698670377634,3.72062701477891e-40,0.976511615256463,0.629856728614127,1.86305728656723e-36,0.70607363395774
12,4x3,lnorm,0,4,0,0.0921177397652254,1.91072782810239e-42,0.142309337772306,0.0661802802168519,1.11033556798863e-18,0.0488424259328246,0.085137714767776,3.66943450987115e-40,0.295861942805551,0.00952268263589036,7.6255898210355e-34,0.144726855040297,0.0731902383818716,7.88690700796337e-38,0.0822318593379938
12,4x3,lnorm,0,4,0,0.511842505263935,2.39002451020484e-42,0.772186333309914,0.486599188818953,2.19568003765659e-18,0.625126697383172,0.42680981611329,3.05008991679022e-36,0.723511417897788,0.151815044316926,1.26529612735823e-35,0.381778389704706,0.4264082874221,1.20502551658668e-30,0.720203647182752
12,4x3,lnorm,0,4,0,0.130420554137347,1.19455219622817e-48,0.0642264971385511,0.794776649928168,7.03939483245705e-28,0.916114749015335,0.0512236198977166,5.75388949939122e-43,0.0570285970366084,0.0390460638710564,3.83100826277936e-40,0.0557696291434256,0.115434046557491,5.30513845699755e-38,0.149400566766653
12,4x3,lnorm,0,4,0,0.505810809273287,3.95396765135669e-48,0.294667971280063,0.163518313141317,4.39675423890896e-20,0.54932693215673,0.442843163093276,5.84525032528462e-37,0.428351758204014,0.0919415515794044,5.27366712220084e-36,0.191499028123676,0.662372199801273,4.45877994344011e-32,0.228265569723573
12,4x3,lnorm,0,4,0,0.908381161525716,1.9243058256103e-39,0.393674884629087,0.465567178206895,8.53485487502418e-21,0.546226853102292,0.961944884440029,8.06652250097694e-35,0.553900347838775,0.00429322109555318,2.55221455051499e-28,0.0508454504337846,0.967167066941778,4.4924650984225e-31,0.557498587005254
12,4x3,lnorm,0,4,0,0.188881065155137,2.00575689141734e-41,0.396682204180087,0.587438285427943,3.3450285430702e-19,0.280471405630488,0.249484219180269,2.36104929639884e-39,0.461579278409541,0.192827596493652,6.76528543654851e-38,0.412383271748858,0.244182962423133,5.82003169986862e-36,0.477351893726706
12,4x3,lnorm,0,4,0,0.950662539350463,9.06668925956637e-40,0.731577407418377,0.958894480954665,5.03076591724129e-29,0.990763028263604,0.985222574941954,1.03341015835099e-39,0.604069361646174,0.956368707588737,6.00474352919453e-38,0.932457315394661,0.97147533719076,7.02046078285318e-37,0.779525075104333
12,4x3,lnorm,0,4,0,0.0548543634931815,4.58322380349234e-44,0.664952022719372,0.485144848807369,8.0402521572518e-27,0.949909240687332,0.0479316533754589,6.71566839346207e-42,0.332970391742397,0.0315413653868823,7.2218889144635e-40,0.516230925005838,0.0260480098520752,1.13253207145233e-37,0.478199982699883
12,4x3,lnorm,0,4,0,0.949020840695722,1.76091290833473e-47,0.919246818169489,0.870874306956881,4.05681948100374e-19,0.943293361950119,0.806916741415289,1.47602609751223e-39,0.968454773918149,0.700654420104365,1.24854834696888e-39,0.956823933476655,0.870673489789755,5.32127901562022e-35,0.944710987128101
12,4x3,lnorm,0,4,0,0.0215977756950256,4.35673724656278e-52,0.753660988078732,0.371920870263713,2.94751847357871e-25,0.662605433861569,0.0280292074055406,9.05730105136038e-47,0.613015933527946,0.0171210878034428,8.36079129384629e-45,0.204107623460693,0.0816109349847927,1.09431123490024e-40,0.590637053289736
